SkillID	SkillLevel	OpenLevel
3106	5	19
3106	6	20
3106	7	21
3106	8	22
3106	9	24
3106	10	27
3106	11	30
3106	12	33
3106	13	36
3106	14	39
3106	15	42
3106	16	46
3106	17	50
3106	18	54
3106	19	58
3106	20	62
3106	21	66
3106	22	70
3106	23	74
3106	24	78
3106	25	82
3106	26	86
3106	27	90
3108	1	19
3108	2	20
3108	3	21
3108	4	22
3108	5	23
3108	6	24
3108	7	25
3108	8	26
3108	9	27
3108	10	28
3108	11	29
3108	12	30
3108	13	31
3108	14	34
3108	15	37
3108	16	40
3108	17	44
3108	18	48
3108	19	52
3108	20	56
3108	21	60
3108	22	64
3108	23	68
3108	24	72
3108	25	76
3108	26	80
3108	27	84
3108	28	88
3109	1	16
3110	1	34
3111	1	22
3111	1	22
3112	1	40
3114	1	44
3118	1	30
3357	1	22
3373	1	32
3374	1	32
3702	1	44
3702	2	44
3702	3	44
3702	4	46
3702	5	58
3702	6	70
3959	1	22
3959	2	23
3959	3	24
3959	4	26
3959	5	28
3959	6	30
3959	7	32
3959	8	34
3959	9	36
3959	10	38
3959	11	40
3959	12	42
3959	13	46
3959	14	50
3959	15	54
3959	16	58
3959	17	62
3959	18	66
3959	19	70
3959	20	74
3959	21	78
3959	22	82
3959	23	86
3959	24	90
3960	1	34
3960	2	35
3960	3	36
3960	4	37
3960	5	39
3960	6	42
3960	7	46
3960	8	50
3960	9	54
3960	10	58
3960	11	62
3960	12	66
3960	13	70
3960	14	74
3960	15	78
3960	16	82
3960	17	86
3960	18	90
3962	1	1
3962	2	5
3962	3	15
3962	4	18
3962	5	19
3962	6	20
3962	7	21
3962	8	22
3962	9	23
3962	10	24
3962	11	25
3962	12	26
3962	13	27
3962	14	28
3962	15	29
3962	16	31
3962	17	33
3962	18	35
3962	19	37
3962	20	39
3962	21	41
3962	22	45
3962	23	49
3962	24	53
3962	25	57
3962	26	61
3962	27	65
3962	28	69
3962	29	73
3962	30	77
3962	31	81
3962	32	85
3962	33	89
3963	1	15
3963	2	16
3963	3	17
3963	4	18
3963	5	19
3963	6	20
3963	7	21
3963	8	22
3963	9	23
3963	10	24
3963	11	25
3963	12	26
3963	13	27
3963	14	28
3963	15	29
3963	16	30
3963	17	31
3963	18	35
3963	19	37
3963	20	39
3963	21	43
3963	22	47
3963	23	51
3963	24	55
3963	25	59
3963	26	63
3963	27	67
3963	28	71
3963	29	75
3963	30	79
3963	31	83
3963	32	87
3965	1	34
3966	1	15
3967	1	15
3967	2	16
3967	3	17
3967	4	18
3967	5	19
3967	6	20
3967	7	21
3967	8	22
3967	9	23
3967	10	24
3967	11	25
3967	12	26
3967	13	27
3967	14	28
3967	15	30
3967	16	32
3967	17	34
3967	18	36
3967	19	38
3967	20	40
3967	21	44
3967	22	48
3967	23	52
3967	24	56
3967	25	60
3967	26	64
3967	27	68
3967	28	72
3967	29	76
3967	30	80
3967	31	84
3967	32	88
3968	1	38
3969	1	48
3970	1	30
3971	1	46
3973	1	26
3973	2	38
3973	3	48
3973	4	58
3973	5	68
3973	6	78
3974	1	14
3975	1	52
3977	1	40
3978	1	58
3979	1	18
3979	2	19
3979	3	20
3979	4	21
3979	5	22
3979	6	23
3979	7	24
3979	8	25
3979	9	26
3979	10	27
3979	11	28
3979	12	30
3979	13	32
3979	14	34
3979	15	36
3979	16	38
3979	17	40
3979	18	44
3979	19	48
3979	20	52
3979	21	56
3979	22	60
3979	23	64
3979	24	68
3979	25	72
3979	26	76
3979	27	80
3979	28	84
3979	29	88
3980	1	18
3980	2	24
3980	3	31
3980	4	46
3980	5	61
3982	1	14
3984	1	34
3984	2	48
3984	3	62
3984	4	76
3985	1	40
4104	1	25
4910	1	48
5257	1	22
5257	2	23
5257	3	24
5257	4	25
5257	5	26
5257	6	28
5257	7	31
5257	8	34
5257	9	37
5257	10	41
5257	11	46
5257	12	53
5257	13	60
5257	14	67
5257	15	77
5257	16	87
5258	1	1
5258	2	5
5258	3	17
5258	4	18
5258	5	19
5258	6	20
5258	7	21
5258	8	22
5258	9	23
5258	10	24
5258	11	25
5258	12	27
5258	13	31
5258	14	37
5258	15	43
5258	16	49
5258	17	56
5258	18	63
5258	19	70
5258	20	80
5258	21	90
5259	1	18
5259	2	22
5259	3	38
5259	4	54
5259	5	70
5259	6	86
5260	1	15
5260	2	19
5260	3	21
5260	4	23
5260	5	25
5260	6	27
5260	7	29
5260	8	31
5260	9	33
5260	10	35
5260	11	37
5260	12	39
5260	13	41
5260	14	43
5260	15	45
5260	16	47
5260	17	49
5260	18	54
5260	19	61
5260	20	68
5260	21	78
5260	22	88
5262	1	34
5262	2	37
5262	3	40
5262	4	50
5262	5	60
5262	6	70
5262	7	80
5263	1	48
5263	2	49
5263	3	50
5263	4	51
5263	5	52
5263	6	54
5263	7	56
5263	8	60
5263	9	62
5263	10	70
5263	11	74
5263	12	82
5263	13	90
5265	1	68
5265	2	70
5265	3	76
5265	4	80
5265	5	84
5265	6	88
5266	1	14
5266	2	15
5266	3	16
5266	4	18
5266	5	20
5266	6	21
5266	7	24
5266	8	27
5266	9	30
5266	10	34
5266	11	42
5266	12	48
5266	13	55
5266	14	62
5266	15	69
5266	16	79
5266	17	89
5267	1	40
5267	2	44
5267	3	51
5267	4	58
5267	5	63
5267	6	70
5267	7	77
5267	8	84
5268	1	26
5269	1	30
5270	1	44
5354	1	1
5354	2	5
5354	3	15
5354	4	18
5354	5	19
5354	6	20
5354	7	21
5354	8	22
5354	9	23
5354	10	24
5354	11	25
5354	12	26
5354	13	27
5354	14	32
5354	15	38
5354	16	44
5354	17	50
5354	18	57
5354	19	64
5354	20	71
5354	21	81
5361	1	56
5361	2	58
5361	3	60
5361	4	66
5361	5	72
5361	6	78
5361	7	84
5361	8	90
5362	1	64
5365	1	52
5365	2	53
5365	3	54
5365	4	55
5365	5	57
5365	6	65
5365	7	73
5365	8	81
5365	9	89
5367	1	15
5367	2	20
5367	3	28
5367	4	31
5367	5	35
5367	6	38
5367	7	44
5367	8	51
5367	9	58
5367	10	65
5367	11	75
5367	12	85
5368	1	32
5368	2	33
5368	3	34
5368	4	35
5368	5	36
5368	6	37
5368	7	39
5368	8	41
5368	9	44
5368	10	47
5368	11	50
5368	12	54
5368	13	57
5368	14	61
5368	15	64
5368	16	68
5368	17	72
5368	18	78
5368	19	88
5369	1	36
5369	2	38
5369	3	40
5369	4	42
5369	5	45
5369	6	52
5369	7	59
5369	8	66
5369	9	76
5369	10	86
5370	1	40
5370	2	42
5370	3	44
5370	4	46
5370	5	48
5370	6	51
5370	7	55
5370	8	62
5370	9	69
5370	10	79
5370	11	88
5522	1	72
5522	2	73
5522	3	74
5522	4	75
5522	5	76
5522	6	79
5522	7	82
5522	8	85
5602	1	76
5602	2	77
5602	3	78
5602	4	79
5602	5	80
5602	6	81
5602	7	82
5602	8	83
5602	9	87
5638	1	15
5638	2	15
5638	3	16
5638	4	17
5638	5	18
5638	6	19
5638	7	20
5638	8	21
5638	9	22
5638	10	24
5638	11	26
5638	12	30
5638	13	33
5638	14	39
5638	15	45
5638	16	52
5638	17	59
5638	18	66
5638	19	76
5638	20	86
6444	1	18
6444	2	19
6444	3	20
6444	4	21
6444	5	22
6444	6	23
6444	7	24
6444	8	25
6444	9	26
6444	10	27
6444	11	28
6444	12	29
6444	13	32
6444	14	35
6444	15	38
6444	16	42
6444	17	46
6444	18	50
6444	19	54
6444	20	58
6444	21	62
6444	22	66
6444	23	70
6444	24	74
6444	25	78
6444	26	82
6444	27	86
6444	28	90
6450	1	15
6450	2	16
6450	3	17
6450	4	18
6450	5	19
6450	6	20
6450	7	21
6450	8	22
6450	9	24
6450	10	27
6450	11	30
6450	12	33
6450	13	36
6450	14	39
6450	15	42
6450	16	46
6450	17	50
6450	18	54
6450	19	58
6450	20	62
6450	21	66
6450	22	70
6450	23	74
6450	24	78
6450	25	82
6450	26	86
6450	27	90
6520	1	15
6520	2	16
6520	3	18
6520	4	21
6520	5	25
6520	6	30
6520	7	36
6520	8	38
6520	9	40
6520	10	42
6520	11	44
6520	12	46
6520	13	48
6520	14	50
6520	15	52
6520	16	54
6520	17	56
6520	18	58
6520	19	60
6520	20	62
6520	21	64
6520	22	66
6520	23	68
6520	24	70
6520	25	72
6520	26	76
6520	27	80
6520	28	84
6520	29	88
6621	1	1
6621	2	5
6621	3	16
6621	4	17
6621	5	18
6621	6	19
6621	7	20
6621	8	21
6621	9	22
6621	10	23
6621	11	24
6621	12	25
6621	13	27
6621	14	29
6621	15	31
6621	16	33
6621	17	35
6621	18	37
6621	19	39
6621	20	43
6621	21	47
6621	22	51
6621	23	55
6621	24	59
6621	25	63
6621	26	67
6621	27	71
6621	28	75
6621	29	79
6621	30	83
6621	31	87
6626	1	41
6626	2	42
6626	3	43
6626	4	46
6626	5	48
6626	6	50
6626	7	52
6626	8	54
6626	9	56
6626	10	58
6626	11	60
6626	12	62
6626	13	64
6626	14	66
6626	15	68
6626	16	70
6626	17	72
6626	18	74
6626	19	76
6626	20	78
6626	21	80
6626	22	82
6626	23	84
6626	24	86
6626	25	88
6626	26	90
6662	1	15
6662	2	16
6662	3	17
6662	4	18
6662	5	19
6662	6	20
6662	7	21
6662	8	22
6662	9	23
6662	10	24
6662	11	25
6662	12	26
6662	13	27
6662	14	29
6662	15	31
6662	16	33
6662	17	35
6662	18	37
6662	19	39
6662	20	43
6662	21	47
6662	22	51
6662	23	55
6662	24	59
6662	25	63
6662	26	67
6662	27	71
6662	28	75
6662	29	79
6662	30	83
6662	31	87
6675	1	15
6675	2	16
6675	3	17
6675	4	18
6675	5	19
6675	6	20
6675	7	21
6675	8	22
6675	9	23
6675	10	24
6675	11	25
6675	12	26
6675	13	27
6675	14	28
6675	15	30
6675	16	32
6675	17	34
6675	18	36
6675	19	38
6675	20	40
6675	21	44
6675	22	48
6675	23	52
6675	24	56
6675	25	60
6675	26	64
6675	27	68
6675	28	72
6675	29	76
6675	30	80
6675	31	84
6675	32	88
6767	1	40
6901	1	60
8490	1	15
8490	2	15
8490	3	16
8490	4	17
8490	5	18
8490	6	19
8490	7	20
8490	8	21
8490	9	22
8490	10	24
8490	11	26
8490	12	30
8490	13	33
8490	14	39
8490	15	45
8490	16	52
8490	17	59
8490	18	66
8490	19	76
8490	20	86
8670	1	15
9002	1	16
9002	2	20
9002	3	30
9002	4	40
9002	5	50
9002	6	60
9002	7	70
9003	1	12
9003	2	15
9003	3	90
9004	1	50
9005	1	36
9006	1	36
9335	1	15
9335	2	16
9335	3	17
9335	4	18
9335	5	19
9335	6	20
9335	7	21
9335	8	22
9335	9	23
9335	10	25
9335	11	27
9335	12	29
9335	13	31
9335	14	34
9335	15	37
9335	16	40
9335	17	43
9335	18	46
9335	19	49
9335	20	52
9335	21	55
9335	22	58
9335	23	61
9335	24	64
9335	25	67
9335	26	70
9335	27	74
9335	28	78
9335	29	82
9335	30	86
9335	31	89
9341	1	15
9341	2	16
9341	3	17
9341	4	18
9341	5	19
9341	6	20
9341	7	21
9341	8	22
9341	9	23
9341	10	25
9341	11	27
9341	12	29
9341	13	31
9341	14	34
9341	15	37
9341	16	40
9341	17	43
9341	18	46
9341	19	49
9341	20	52
9341	21	55
9341	22	58
9341	23	61
9341	24	64
9341	25	67
9341	26	70
9341	27	74
9341	28	78
9341	29	82
9341	30	86
9341	31	89
9440	1	15
9440	2	16
9440	3	18
9440	4	21
9440	5	25
9440	6	30
9440	7	36
9440	8	38
9440	9	40
9440	10	42
9440	11	44
9440	12	46
9440	13	48
9440	14	50
9440	15	52
9440	16	54
9440	17	56
9440	18	58
9440	19	60
9440	20	62
9440	21	64
9440	22	66
9440	23	68
9440	24	70
9440	25	72
9440	26	76
9440	27	80
9440	28	84
9440	29	88
9441	1	15
9441	2	16
9441	3	18
9441	4	21
9441	5	25
9441	6	30
9441	7	36
9441	8	38
9441	9	40
9441	10	42
9441	11	44
9441	12	46
9441	13	48
9441	14	50
9441	15	52
9441	16	54
9441	17	56
9441	18	58
9441	19	60
9441	20	62
9441	21	64
9441	22	66
9441	23	68
9441	24	70
9441	25	72
9441	26	76
9441	27	80
9441	28	84
9441	29	88
13040	1	26
13042	1	44
13044	1	1
13044	2	5
13044	3	15
13044	4	18
13044	5	20
13044	6	22
13044	7	25
13044	8	28
13044	9	31
13044	10	33
13044	11	35
13044	12	38
13044	13	40
13044	14	42
13044	15	44
13044	16	47
13044	17	49
13044	18	52
13044	19	54
13044	20	56
13044	21	59
13044	22	63
13044	23	65
13044	24	67
13044	25	70
13044	26	73
13044	27	75
13044	28	77
13044	29	79
13044	30	81
13044	31	83
13044	32	85
13044	33	87
13045	1	56
13045	2	57
13045	3	58
13045	4	59
13045	5	60
13045	6	61
13045	7	62
13045	8	63
13045	9	64
13045	10	66
13045	11	68
13045	12	70
13045	13	72
13045	14	74
13045	15	76
13045	16	77
13045	17	79
13045	18	80
13045	19	82
13045	20	83
13045	21	84
13045	22	86
13045	23	88
13045	24	89
13046	1	15
13046	2	27
13046	3	30
13046	4	33
13046	5	36
13046	6	40
13046	7	43
13046	8	46
13046	9	48
13046	10	51
13046	11	54
13046	12	57
13046	13	60
13046	14	64
13046	15	67
13046	16	69
13046	17	71
13046	18	73
13046	19	75
13046	20	77
13046	21	80
13046	22	82
13046	23	84
13046	24	86
13046	25	88
13047	1	40
13047	2	49
13047	3	50
13047	4	51
13047	5	53
13047	6	54
13047	7	57
13047	8	58
13047	9	59
13047	10	60
13047	11	62
13047	12	64
13047	13	66
13047	14	67
13047	15	68
13047	16	69
13048	1	15
13048	2	15
13048	3	17
13048	4	20
13048	5	23
13048	6	26
13048	7	29
13048	8	32
13048	9	36
13048	10	40
13048	11	45
13048	12	50
13048	13	55
13048	14	59
13048	15	63
13048	16	65
13049	1	18
13050	1	15
13050	2	17
13050	3	19
13050	4	22
13050	5	25
13050	6	28
13050	7	31
13050	8	35
13050	9	39
13050	10	42
13050	11	46
13050	12	52
13050	13	57
13050	14	62
13050	15	66
13052	1	15
13052	2	16
13052	3	18
13052	4	20
13052	5	22
13052	6	24
13052	7	26
13052	8	29
13052	9	32
13052	10	35
13052	11	38
13052	12	41
13052	13	45
13052	14	48
13052	15	52
13052	16	56
13052	17	60
13052	18	63
13052	19	66
13052	20	69
13052	21	72
13052	22	74
13052	23	76
13052	24	78
13052	25	80
13052	26	82
13052	27	84
13052	28	86
13053	1	34
13053	2	35
13053	3	37
13053	4	41
13053	5	44
13053	6	47
13053	7	51
13053	8	55
13053	9	58
13053	10	61
13053	11	65
13053	12	68
13053	13	70
13053	14	73
13053	15	76
13053	16	78
13053	17	81
13053	18	83
13054	1	15
13054	2	20
13054	3	21
13054	4	24
13054	5	26
13054	6	29
13054	7	31
13054	8	34
13054	9	37
13054	10	41
13054	11	44
13054	12	48
13054	13	51
13054	14	55
13054	15	59
13054	16	62
13054	17	65
13054	18	69
13054	19	72
13054	20	74
13054	21	78
13054	22	81
13055	1	22
13055	2	23
13055	3	24
13055	4	25
13055	5	26
13055	6	27
13055	7	28
13055	8	30
13055	9	33
13055	10	36
13055	11	39
13055	12	43
13055	13	47
13055	14	50
13055	15	54
13055	16	58
13055	17	61
13055	18	64
13055	19	68
13055	20	71
13067	1	60
13068	1	48
13068	2	49
13068	3	50
13068	4	55
13068	5	61
13068	6	64
13068	7	67
13068	8	71
13068	9	75
13068	10	79
13070	1	52
13391	1	19
13424	1	30
13430	1	15
13430	2	15
13430	3	16
13430	4	17
13430	5	18
13430	6	19
13430	7	20
13430	8	21
13430	9	22
13430	10	23
13430	11	24
13430	12	25
13430	13	26
13430	14	28
13430	15	30
13430	16	32
13430	17	34
13430	18	36
13430	19	38
13430	20	40
13430	21	44
13430	22	48
13430	23	52
13430	24	56
13430	25	60
13430	26	64
13430	27	68
13430	28	72
13430	29	76
13430	30	80
13430	31	84
13430	32	88
13983	1	15
13983	2	25
13983	3	35
13983	4	55
13983	5	75
14064	1	1
14064	2	5
14064	3	15
14064	4	19
14064	5	20
14064	6	23
14064	7	28
14064	8	31
14064	9	34
14064	10	36
14064	11	39
14064	12	42
14064	13	45
14064	14	48
14064	15	51
14064	16	54
14064	17	57
14064	18	60
14064	19	63
14064	20	66
14064	21	72
14064	22	76
14064	23	79
14064	24	83
14064	25	86
14065	1	15
14065	2	16
14065	3	18
14065	4	21
14065	5	24
14065	6	27
14065	7	30
14065	8	33
14065	9	37
14065	10	40
14065	11	44
14065	12	47
14065	13	50
14065	14	53
14065	15	56
14065	16	59
14065	17	62
14065	18	65
14065	19	68
14065	20	71
14065	21	75
14065	22	78
14065	23	81
14065	24	84
14065	25	87
14066	1	19
14066	2	21
14066	3	22
14066	4	23
14066	5	24
14066	6	25
14066	7	26
14066	8	35
14066	9	38
14066	10	41
14066	11	45
14066	12	48
14066	13	51
14066	14	55
14066	15	58
14066	16	61
14066	17	64
14066	18	67
14066	19	70
14066	20	72
14066	21	75
14066	22	77
14066	23	80
14066	24	83
14066	25	86
14067	1	15
14067	2	16
14067	3	18
14067	4	20
14067	5	23
14067	6	26
14067	7	28
14067	8	31
14067	9	34
14067	10	37
14067	11	40
14067	12	43
14067	13	46
14067	14	49
14067	15	53
14067	16	56
14067	17	59
14067	18	62
14067	19	65
14067	20	69
14067	21	73
14067	22	76
14067	23	79
14067	24	82
14067	25	85
14068	1	15
14068	2	16
14068	3	17
14068	4	19
14068	5	22
14068	6	25
14068	7	29
14068	8	33
14068	9	36
14068	10	39
14068	11	42
14068	12	44
14068	13	47
14068	14	50
14068	15	54
14068	16	57
14068	17	61
14068	18	64
14068	19	67
14068	20	69
14068	21	74
14068	22	78
14068	23	81
14068	24	84
14068	25	87
14069	1	22
14070	1	23
14070	2	25
14070	3	27
14070	4	30
14070	5	32
14070	6	35
14070	7	38
14070	8	41
14070	9	43
14070	10	46
14070	11	49
14070	12	52
14070	13	55
14070	14	58
14070	15	60
14070	16	63
14070	17	66
14070	18	68
14070	19	70
14070	20	71
14070	21	74
14070	22	77
14070	23	80
14070	24	82
14070	25	85
14071	1	35
14071	2	37
14071	3	39
14071	4	41
14071	5	43
14071	6	45
14071	7	47
14071	8	49
14071	9	51
14071	10	53
14071	11	55
14071	12	57
14071	13	59
14071	14	61
14071	15	63
14071	16	65
14071	17	67
14071	18	69
14071	19	71
14071	20	73
14071	21	75
14071	22	77
14071	23	79
14071	24	81
14071	25	83
14072	1	64
14073	1	56
14074	1	48
14075	1	44
14076	1	30
14081	1	40
14082	1	18
14083	1	26
14084	1	60
14137	1	1
14137	2	5
14137	3	17
14137	4	19
14137	5	21
14137	6	23
14137	7	28
14137	8	31
14137	9	34
14137	10	36
14137	11	39
14137	12	42
14137	13	45
14137	14	48
14137	15	51
14137	16	54
14137	17	57
14137	18	60
14137	19	63
14137	20	66
14137	21	72
14137	22	76
14137	23	79
14137	24	83
14137	25	86
14138	1	15
14138	2	16
14138	3	18
14138	4	21
14138	5	24
14138	6	27
14138	7	30
14138	8	33
14138	9	37
14138	10	40
14138	11	44
14138	12	47
14138	13	50
14138	14	53
14138	15	56
14138	16	59
14138	17	62
14138	18	65
14138	19	68
14138	20	71
14138	21	75
14138	22	78
14138	23	81
14138	24	84
14138	25	87
14139	1	19
14139	2	20
14139	3	21
14139	4	22
14139	5	23
14139	6	24
14139	7	34
14139	8	35
14139	9	38
14139	10	41
14139	11	45
14139	12	48
14139	13	51
14139	14	55
14139	15	58
14139	16	61
14139	17	64
14139	18	67
14139	19	70
14139	20	72
14139	21	75
14139	22	77
14139	23	80
14139	24	83
14139	25	86
14140	1	15
14140	2	16
14140	3	18
14140	4	20
14140	5	23
14140	6	26
14140	7	28
14140	8	31
14140	9	34
14140	10	37
14140	11	40
14140	12	43
14140	13	46
14140	14	49
14140	15	53
14140	16	56
14140	17	59
14140	18	62
14140	19	65
14140	20	69
14140	21	73
14140	22	76
14140	23	79
14140	24	82
14140	25	85
14141	1	15
14141	2	16
14141	3	17
14141	4	19
14141	5	22
14141	6	25
14141	7	29
14141	8	33
14141	9	36
14141	10	39
14141	11	42
14141	12	44
14141	13	47
14141	14	50
14141	15	54
14141	16	57
14141	17	61
14141	18	64
14141	19	67
14141	20	69
14141	21	74
14141	22	78
14141	23	81
14141	24	84
14141	25	87
14154	1	52
14230	1	23
14230	2	25
14230	3	27
14230	4	30
14230	5	32
14230	6	35
14230	7	38
14230	8	41
14230	9	43
14230	10	46
14230	11	49
14230	12	52
14230	13	55
14230	14	58
14230	15	60
14230	16	63
14230	17	66
14230	18	68
14230	19	70
14230	20	71
14230	21	74
14230	22	77
14230	23	80
14230	24	82
14230	25	85
14231	1	35
14231	2	37
14231	3	39
14231	4	41
14231	5	43
14231	6	45
14231	7	47
14231	8	49
14231	9	51
14231	10	53
14231	11	55
14231	12	57
14231	13	59
14231	14	61
14231	15	63
14231	16	65
14231	17	67
14231	18	69
14231	19	71
14231	20	73
14231	21	75
14231	22	77
14231	23	79
14231	24	81
14231	25	83
14298	1	1
14298	2	5
14298	3	17
14298	4	19
14298	5	21
14298	6	23
14298	7	28
14298	8	31
14298	9	34
14298	10	36
14298	11	39
14298	12	42
14298	13	45
14298	14	48
14298	15	51
14298	16	54
14298	17	57
14298	18	60
14298	19	63
14298	20	66
14298	21	72
14298	22	76
14298	23	79
14298	24	83
14298	25	86
14299	1	15
14299	2	16
14299	3	18
14299	4	20
14299	5	23
14299	6	26
14299	7	28
14299	8	31
14299	9	34
14299	10	37
14299	11	40
14299	12	43
14299	13	46
14299	14	49
14299	15	53
14299	16	56
14299	17	59
14299	18	62
14299	19	65
14299	20	69
14299	21	73
14299	22	76
14299	23	79
14299	24	82
14299	25	85
14300	1	1
14300	2	5
14300	3	17
14300	4	19
14300	5	21
14300	6	23
14300	7	28
14300	8	31
14300	9	34
14300	10	36
14300	11	39
14300	12	42
14300	13	45
14300	14	48
14300	15	51
14300	16	54
14300	17	57
14300	18	60
14300	19	63
14300	20	66
14300	21	72
14300	22	76
14300	23	79
14300	24	83
14300	25	86
14301	1	15
14301	2	16
14301	3	18
14301	4	20
14301	5	23
14301	6	26
14301	7	28
14301	8	31
14301	9	34
14301	10	37
14301	11	40
14301	12	43
14301	13	46
14301	14	49
14301	15	53
14301	16	56
14301	17	59
14301	18	62
14301	19	65
14301	20	69
14301	21	73
14301	22	76
14301	23	79
14301	24	82
14301	25	85
14302	1	1
14302	2	5
14302	3	17
14302	4	19
14302	5	21
14302	6	23
14302	7	28
14302	8	31
14302	9	34
14302	10	36
14302	11	39
14302	12	42
14302	13	45
14302	14	48
14302	15	51
14302	16	54
14302	17	57
14302	18	60
14302	19	63
14302	20	66
14302	21	72
14302	22	76
14302	23	79
14302	24	83
14302	25	86
14303	1	1
14303	2	5
14303	3	17
14303	4	19
14303	5	21
14303	6	23
14303	7	28
14303	8	31
14303	9	34
14303	10	36
14303	11	39
14303	12	42
14303	13	45
14303	14	48
14303	15	51
14303	16	54
14303	17	57
14303	18	60
14303	19	63
14303	20	66
14303	21	72
14303	22	76
14303	23	79
14303	24	83
14303	25	86
14639	1	55
14664	1	14
14664	2	20
14664	3	28
14664	4	33
14664	5	38
14664	6	43
14664	7	48
14664	8	53
14664	9	58
14664	10	63
14664	11	68
14664	12	73
14664	13	78
14664	14	83
14664	15	88
15053	1	1
15053	2	5
15053	3	10
15053	4	17
15053	5	18
15053	6	19
15053	7	20
15053	8	21
15053	9	22
15053	10	23
15053	11	24
15053	12	25
15053	13	27
15053	14	29
15053	15	31
15053	16	33
15053	17	35
15053	18	37
15053	19	39
15053	20	41
15053	21	43
15053	22	45
15053	23	47
15053	24	49
15053	25	51
15053	26	56
15053	27	61
15053	28	66
15053	29	71
15053	30	76
15053	31	81
15053	32	86
15092	1	34
16027	1	22
16027	2	23
16027	3	24
16027	4	25
16027	5	29
16027	6	33
16027	7	37
16027	8	40
16027	9	44
16027	10	48
16027	11	52
16027	12	55
16027	13	60
16027	14	66
16027	15	71
16028	1	14
16028	2	15
16028	3	17
16028	4	19
16028	5	21
16028	6	24
16028	7	27
16028	8	30
16028	9	34
16028	10	36
16085	1	26
16085	2	27
16085	3	28
16085	4	29
16085	5	31
16085	6	35
16085	7	38
16085	8	41
16085	9	44
16085	10	48
16085	11	53
16085	12	57
16085	13	62
16085	14	67
16085	15	74
16166	1	34
16168	1	1
16169	1	22
16304	1	52
16304	2	53
16304	3	54
16304	4	55
16304	5	56
16304	6	57
16304	7	58
16304	8	59
16304	9	63
16304	10	68
16304	11	72
16304	12	76
16304	13	78
16304	14	82
16304	15	86
16455	1	56
16460	1	15
16460	2	20
16460	3	26
16460	4	33
16460	5	41
16460	6	50
16460	7	60
16460	8	71
16460	9	84
16460	10	89
16479	1	19
16479	2	24
16479	3	28
16479	4	32
16479	5	36
16479	6	40
16479	7	44
16479	8	48
16479	9	52
16479	10	56
16479	11	60
16479	12	64
16479	13	68
16479	14	72
16479	15	76
16598	1	40
16598	2	43
16598	3	47
16598	4	53
16598	5	57
16598	6	61
16598	7	66
16598	8	73
16598	9	81
16598	10	88
16601	1	1
16601	2	7
16601	3	15
16601	4	20
16601	5	22
16601	6	25
16601	7	28
16601	8	31
16601	9	34
16601	10	37
16601	11	40
16601	12	43
16601	13	46
16601	14	49
16601	15	52
16602	1	15
16602	2	16
16602	3	18
16602	4	19
16602	5	23
16602	6	26
16602	7	29
16602	8	33
16602	9	36
16602	10	39
16602	11	42
16602	12	46
16602	13	50
16602	14	53
16602	15	56
16620	1	110
16621	1	30
16621	2	31
16621	3	32
16621	4	35
16621	5	38
16621	6	41
16621	7	45
16621	8	49
16621	9	53
16621	10	56
16621	11	61
16621	12	65
16621	13	69
16621	14	75
16621	15	79
16627	1	15
16627	2	18
16627	3	24
16627	4	28
16627	5	32
16627	6	36
16627	7	40
16627	8	44
16627	9	51
16627	10	59
16628	1	14
16628	2	15
16628	3	17
16628	4	19
16628	5	21
16628	6	24
16628	7	27
16628	8	30
16628	9	34
16628	10	36
16629	1	39
16629	2	43
16629	3	47
16629	4	53
16629	5	57
16629	6	61
16629	7	66
16629	8	73
16629	9	81
16629	10	88
16633	1	15
16633	2	20
16633	3	26
16633	4	33
16633	5	41
16633	6	50
16633	7	60
16633	8	71
16633	9	84
16633	10	89
16870	1	34
16870	2	35
16870	3	36
16870	4	38
16870	5	42
16870	6	46
16870	7	50
16870	8	54
16870	9	58
16870	10	63
17057	1	44
17057	2	45
17057	3	46
17057	4	49
17057	5	52
17057	6	56
17057	7	62
17057	8	70
17057	9	77
17057	10	82
18240	1	40
18322	1	22
18322	2	24
18322	3	26
18322	4	28
18322	5	31
18322	6	35
18322	7	40
18322	8	42
18322	9	46
18322	10	50
18322	11	54
18322	12	59
18322	13	64
18322	14	69
18322	15	74
18322	16	79
18322	17	84
18322	18	89
18333	1	22
18333	2	35
18333	3	45
18333	4	60
18333	5	63
18333	6	66
18333	7	71
18333	8	76
18333	9	81
18333	10	86
18481	1	23
18523	1	52
18579	1	30
18579	1	30
18579	2	32
18579	3	35
18579	4	50
18579	5	75
18579	6	89
18584	1	15
18604	1	30
18640	1	44
18668	1	15
18668	2	16
18668	3	17
18668	4	18
18668	5	19
18668	6	20
18668	7	21
18668	8	22
18668	9	23
18668	10	25
18668	11	27
18668	12	29
18668	13	31
18668	14	34
18668	15	37
18668	16	40
18668	17	43
18668	18	46
18668	19	49
18668	20	52
18668	21	55
18668	22	58
18668	23	61
18668	24	64
18668	25	67
18668	26	70
18668	27	74
18668	28	78
18668	29	82
18668	30	86
18668	31	89
18817	1	15
18817	2	15
18817	3	16
18817	4	17
18817	5	18
18817	6	19
18817	7	20
18817	8	21
18817	9	22
18817	10	24
18817	11	26
18817	12	30
18817	13	33
18817	14	39
18817	15	45
18817	16	52
18817	17	59
18817	18	66
18817	19	76
18817	20	86
19344	1	15
19344	2	18
19344	3	24
