RoleType	Type	ShowID	CanUseInCreate	RewardsPrice	CoinPrice	Discount	DisStartTime	DisEndTime	ColorID0	ColorID1	ColorID2	ColorID3	ColorID4	ColorID5	ColorID6	ColorID7	ColorID8	ColorID9	ColorID10	ColorID11	ColorID12	ColorID13	ColorID14	ColorID15	ColorID16	ColorID17	ColorID18	ColorID19	ColorID20	ColorID21	ColorID22	ColorID23	ColorID24	ColorID25	ColorID26	ColorID27	ColorID28	ColorID29	ColorID30
2	5	11	0	0	1000	50	1513036800	1513123200	0	1	2	4	9																										
2	5	12	1	0	500	50	1513036800	1513123200	0	1	3	4	9																										
2	5	13	1	0	500	50	1513036800	1513123200	0	1	2	3	4	9																									
2	5	14	1	0	500	50	1513036800	1513123200	0	1	3	4	9																										
2	5	15	1	0	500	50	1513036800	1513123200	0	1	3	4	9																										
2	5	16	0	0	3800	50	1513036800	1513123200	1																														
2	5	17	0	0	3800	50	1513036800	1513123200	1																														
2	5	18	0	0	3800	50	1513036800	1513123200	1																														
2	5	19	0	0	3800	50	1513036800	1513123200	1																														
2	5	20	0	0	3800	50	1513036800	1513123200	1																														
2	5	21	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	9																									
2	6	0	1	0	0	50	1513036800	1513123200	0																														
2	6	1	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7																								
2	6	2	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7																								
2	6	3	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7																								
2	6	4	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7																								
2	6	5	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7																								
2	6	6	0	0	1000	50	1513036800	1513123200	0	1	2																												
2	6	7	0	0	1000	50	1513036800	1513123200	0	1	2																												
2	6	8	0	0	1000	50	1513036800	1513123200	0	1	2																												
2	6	9	0	0	1000	50	1513036800	1513123200	0																														
2	7	1	1	0	0	50	1513036800	1513123200	0																														
2	7	2	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
2	7	3	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
2	7	4	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
2	7	5	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
2	7	6	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
2	7	7	0	0	500	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
2	7	8	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
2	7	9	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15	16																					
2	7	10	0	0	500	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
2	7	11	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
2	7	12	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
2	8	0	1	0	1000	50	1513036800	1513123200	0																														
2	8	1	1	0	0	50	1513036800	1513123200	0																														
2	8	2	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	8	3	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	8	4	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	8	5	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	8	6	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	8	7	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	8	8	1	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	8	9	0	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	8	10	1	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	8	11	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	8	12	0	0	3800	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	8	13	0	0	3800	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	8	14	0	0	3800	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
2	9	0	1	0	0	50	1513036800	1513123200	0																														
2	9	1	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	2	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	3	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	4	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	5	1	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	6	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	7	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	8	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	9	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	10	1	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	11	1	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	12	1	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	13	1	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	14	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	15	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	16	1	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	17	1	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	18	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	19	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	20	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	21	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	22	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	23	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	24	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	25	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	26	1	0	300	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	27	1	0	300	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	28	1	0	300	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	29	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	30	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	31	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	32	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	33	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	34	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	35	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	36	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	37	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	38	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	39	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	40	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10	11																						
2	9	41	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9																								
2	9	42	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7																									
2	9	43	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9																								
2	9	44	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	45	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	46	0	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	47	0	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	48	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	49	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	50	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9																								
2	9	51	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	52	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9																								
2	9	53	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	54	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	55	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	56	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	57	0	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	58	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	59	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	60	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	61	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	62	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	63	0	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	64	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9																								
2	9	65	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9																								
2	9	66	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	67	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	68	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	69	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	70	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	71	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	72	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
2	9	73	0	0	1000	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	74	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	75	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	76	0	0	1000	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	77	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	78	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	79	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	80	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	81	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	82	0	0	1000	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	83	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	84	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	85	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
2	9	86	0	0	2000	50	1513036800	1513123200	0																														
2	9	87	0	0	2000	50	1513036800	1513123200	0																														
2	9	88	0	0	2000	50	1513036800	1513123200	0																														
2	9	89	0	0	2000	50	1513036800	1513123200	0																														
2	9	90	0	0	2000	50	1513036800	1513123200	0																														
2	9	91	0	0	2000	50	1513036800	1513123200	0																														
2	9	92	0	0	2000	50	1513036800	1513123200	0																														
2	9	93	0	0	2000	50	1513036800	1513123200	0																														
2	9	94	0	0	2000	50	1513036800	1513123200	0																														
2	9	95	0	0	2000	50	1513036800	1513123200	0																														
2	9	96	0	0	2000	50	1513036800	1513123200	0																														
2	9	97	0	0	2000	50	1513036800	1513123200	0																														
2	9	98	0	0	1000	50	1513036800	1513123200	0	1	2	4	6	7	8	9																							
2	9	99	0	0	1000	50	1513036800	1513123200	0	1	2	4	6	7	8	9																							
2	9	100	0	0	1000	50	1513036800	1513123200	0	1	2	8	9																										
2	9	101	0	0	1000	50	1513036800	1513123200	0	1	2	8	9																										
2	9	102	0	0	1000	50	1513036800	1513123200	0	1	6	8	9																										
2	9	103	0	0	1000	50	1513036800	1513123200	0	1	6	8	9																										
2	9	104	0	0	3800	50	1513036800	1513123200	0																														
2	9	105	0	0	3800	50	1513036800	1513123200	0																														
2	9	106	0	0	3800	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
2	9	107	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
2	9	108	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
2	9	109	0	0	1000	50	1513036800	1513123200	1																														
2	9	110	0	0	2000	50	1513036800	1513123200	0																														
2	9	111	0	0	1000	50	1513036800	1513123200	0	1	2	4	6	7	8	9	10																						
2	9	112	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10																					
2	9	113	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
2	9	114	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
2	9	116	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
2	9	117	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
2	9	118	0	0	3800	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
2	9	119	0	0	3800	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
2	9	120	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
2	9	121	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
2	9	122	0	0	3800	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
2	9	123	0	0	1000	50	1513036800	1513123200	0	1	4	6	7																										
2	9	124	0	0	1000	50	1513036800	1513123200	0	1	4	6	7	9																									
2	9	125	0	0	1000	50	1513036800	1513123200	0	1	2	6	7																										
2	9	126	0	0	1000	50	1513036800	1513123200	0	1	2	6	7	9																									
2	9	127	0	0	1000	50	1513036800	1513123200	0	1	2	4	9																										
2	9	128	0	0	1000	50	1513036800	1513123200	0	1	2	4	6	7																									
2	9	129	0	0	1000	50	1513036800	1513123200	0	1	2	7	9																										
2	9	130	0	0	1000	50	1513036800	1513123200	0																														
2	9	131	0	0	1000	50	1513036800	1513123200	0	1	2	4	6	7																									
2	9	132	0	0	1000	50	1513036800	1513123200	0	1	9																												
2	9	133	0	0	1000	50	1513036800	1513123200	0	2	3	5	6	7	8	9																							
2	9	134	0	0	1000	50	1513036800	1513123200	0	1	2	6	7	9																									
2	9	135	0	0	1000	50	1513036800	1513123200	0	1	2	6	7	9																									
2	9	136	0	0	1000	50	1513036800	1513123200	0	1	2	9																											
2	9	137	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9																						
2	9	138	0	0	1000	50	1513036800	1513123200	0	1	2	4	6	7	9																								
2	9	139	0	0	1000	50	1513036800	1513123200	0																														
2	9	140	0	0	1000	50	1513036800	1513123200	0	3	6																												
2	9	141	0	0	1000	50	1513036800	1513123200	0	2	9																												
2	9	142	0	0	1000	50	1513036800	1513123200	0	2	9																												
2	9	143	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
5	0	1	1	0	0	50	1513036800	1513123200	0																														
5	0	2	1	0	500	50	1513036800	1513123200	0																														
5	0	3	1	0	500	50	1513036800	1513123200	0																														
5	0	4	1	0	500	50	1513036800	1513123200	0																														
5	1	1	1	0	0	50	1513036800	1513123200	0																														
5	1	2	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	1	3	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	1	4	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	1	5	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	1	6	1	0	3800	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	1	7	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	1	8	0	0	3800	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	1	9	0	0	3800	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	2	1	1	0	0	50	1513036800	1513123200	0																														
5	2	2	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	2	3	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	2	4	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	2	5	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	2	6	1	0	3800	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	2	7	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	2	8	0	0	3800	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	2	9	0	0	3800	50	1513036800	1513123200	0	1	2	8	9	5	7																								
5	3	0	1	0	0	50	1513036800	1513123200	0																														
5	3	1	1	0	300	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16															
5	3	2	1	0	300	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16															
5	3	3	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16															
5	3	4	0	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16															
5	3	5	1	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16															
5	3	6	0	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16															
5	3	7	0	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16															
5	3	8	0	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16															
5	3	9	0	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16															
5	3	10	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16															
5	3	11	1	0	300	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16															
5	4	1	1	0	0	50	1513036800	1513123200	0																														
5	4	2	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15																
5	4	3	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15																
5	4	4	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15																
5	4	5	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15																
5	4	6	0	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15																
5	4	7	0	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15																
5	4	8	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15																
5	4	9	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15																
5	4	10	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15																
5	4	11	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15																
5	5	0	0	0	1000	50	1513036800	1513123200	0																														
5	5	1	1	0	0	50	1513036800	1513123200	0																														
5	5	2	1	0	500	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	3	1	0	500	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	4	1	0	500	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	5	1	0	500	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	6	1	0	500	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	7	1	0	500	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	8	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	9	1	0	500	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	10	1	0	500	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	11	1	0	500	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	12	1	0	500	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	13	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	14	1	0	1000	50	1513036800	1513123200	0	1	2	3	4	9																									
5	5	15	0	0	1000	50	1513036800	1513123200	0																														
5	5	16	0	0	3800	50	1513036800	1513123200	1																														
5	5	17	0	0	3800	50	1513036800	1513123200	1																														
5	5	18	0	0	3800	50	1513036800	1513123200	1																														
5	5	19	0	0	3800	50	1513036800	1513123200	1																														
5	5	20	0	0	3800	50	1513036800	1513123200	1																														
5	5	21	0	0	1000	50	1513036800	1513123200	0	3	4	9																											
5	6	0	1	0	0	50	1513036800	1513123200	0																														
5	6	1	1	0	500	50	1513036800	1513123200	0	1	2	3	5																										
5	6	2	1	0	500	50	1513036800	1513123200	0	1	2	3	5																										
5	6	3	1	0	500	50	1513036800	1513123200	0	1	2	3	5																										
5	6	4	0	0	1000	50	1513036800	1513123200	0	1	2	3	5																										
5	6	5	1	0	1000	50	1513036800	1513123200	0	1	2	3	5																										
5	6	6	0	0	1000	50	1513036800	1513123200	0	1	2	3	5																										
5	6	7	1	0	1000	50	1513036800	1513123200	0	1	2	3	5																										
5	6	8	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7																								
5	6	9	0	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7																								
5	6	10	0	0	1000	50	1513036800	1513123200	0	1	2																												
5	6	11	0	0	3800	50	1513036800	1513123200	0																														
5	6	12	0	0	3800	50	1513036800	1513123200	0																														
5	6	13	0	0	1000	50	1513036800	1513123200	0																														
5	7	1	1	0	0	50	1513036800	1513123200	0																														
5	7	2	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
5	7	3	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
5	7	4	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
5	7	5	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
5	7	6	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
5	7	7	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
5	7	8	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
5	7	9	0	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
5	7	10	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
5	7	11	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
5	7	12	1	0	300	50	1513036800	1513123200	0	1	2	3	4	12	13	14	15																						
5	8	0	1	0	1000	50	1513036800	1513123200	0																														
5	8	1	1	0	0	50	1513036800	1513123200	0																														
5	8	2	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	8	3	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	8	4	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	8	5	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	8	6	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	8	7	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	8	8	1	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	8	9	0	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	8	10	1	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	8	11	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	8	12	0	0	3800	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	8	13	0	0	3800	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	8	14	0	0	3800	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11																				
5	9	0	1	0	0	50	1513036800	1513123200	0																														
5	9	1	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	2	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9																								
5	9	3	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	4	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	5	1	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	6	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	7	1	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	8	1	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	9	1	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	10	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	11	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	12	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	13	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	14	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	15	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	16	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	17	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	18	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	19	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	20	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	21	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9																								
5	9	22	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	23	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	24	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	25	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	26	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	27	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	28	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	29	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	30	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	31	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	32	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	33	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	34	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	10																								
