ID	RoleType	Type	ShowID	Name	Des	IconID	FlipID	DefaultRGBA	Label
549	2	9	81	羽目		6135		0;0;0;255	
550	2	9	82	鬼面		6128		175;33;16;255	
551	2	9	83	邪魅		6134		0;0;0;255	
552	2	9	84	蜈蚣		6129	85	0;0;0;255	
553	2	10	0	默认		5569		163;73;64;255	
554	2	10	2	莹砂		5569		163;73;64;255	
555	2	10	3	凝心		5569		163;73;64;255	
556	2	10	4	烁晶		5569		163;73;64;255	
557	2	10	5	落雪		5569		163;73;64;255	
558	2	10	6	星芒		5569		163;73;64;255	
559	2	10	7	月辰		5569		163;73;64;255	
560	2	10	8	惜春		5569		163;73;64;255	
561	2	11	0	默认		5569		163;73;64;255	
562	2	11	1	叠涂_1		5569		163;73;64;255	
563	2	11	2	叠涂_2		5569		163;73;64;255	
564	2	11	3	叠涂_3		5569		163;73;64;255	
565	2	11	4	叠涂_4		5569		163;73;64;255	
566	2	12	0	默认		5569		163;73;64;255	
567	2	12	2	倾妃		5569		163;73;64;255	
568	5	0	1	默认		5827		213;155;138;255	
569	5	0	2	冰肌		5828		209;168;151;255	
570	5	0	3	桃李		5829		224;150;132;255	
571	5	0	4	凝脂		5830		210;170;153;255	
572	5	0	5	墨颜		12878		210;170;153;255	
573	5	1	1	默认		5849		69;64;48;255	
574	5	1	2	锦瑟		5849		69;64;48;255	
575	5	1	3	秋练		5842		89;64;63;255	
576	5	1	4	玄烛		5843		89;90;80;255	
577	5	1	5	纤阿		5850		49;40;34;255	
578	5	1	6	琳琅		5845		122;73;32;255	
579	5	1	7	望舒		5846		106;105;113;255	
580	5	1	8	猫眼		5847		32;25;24;255	
581	5	1	9	浮图		5848		106;105;113;255	
582	5	1	10	黑洞		13598		52;52;34;255	2
583	5	1	11	守望星辰		13599		52;52;34;255	2
584	5	1	12	七星北斗		13600		52;52;34;255	2
585	5	1	13	轮回		13601		52;52;34;255	2
586	5	2	1	默认		5849		69;64;48;255	
587	5	2	2	锦瑟		5849		69;64;48;255	
588	5	2	3	秋练		5842		89;64;63;255	
589	5	2	4	玄烛		5843		89;90;80;255	
590	5	2	5	纤阿		5850		49;40;34;255	
591	5	2	6	琳琅		5845		122;73;32;255	
592	5	2	7	望舒		5846		106;105;113;255	
593	5	2	8	猫眼		5847		32;25;24;255	
594	5	2	9	浮图		5848		52;52;34;255	
595	5	2	10	黑洞		13598		52;52;34;255	2
596	5	2	11	守望星辰		13599		52;52;34;255	2
597	5	2	12	七星北斗		13600		52;52;34;255	2
598	5	2	13	轮回		13601		52;52;34;255	2
599	5	3	0	默认		5815		255;255;255;255	
600	5	3	1	卿暮		5795		127;43;54;255	
601	5	3	2	墨韵		5796		163;53;67;255	
602	5	3	3	云絮		5797		66;68;155;255	
603	5	3	4	粉黛		5798		64;37;37;255	
604	5	3	5	惑心		5799		167;51;76;255	
605	5	3	6	蝶恋花		5800		153;96;172;255	
606	5	3	7	罗刹		5801		123;87;80;255	
607	5	3	8	羽焰		5802		87;62;64;255	
608	5	3	9	紫颜		5803		152;75;81;255	
609	5	3	10	百媚		5804		165;84;82;255	
610	5	3	11	幽楚		5805		143;96;80;255	
611	5	4	1	默认		5752		0;0;0;255	
612	5	4	2	稚意		5752		0;0;0;255	
613	5	4	3	疑然		5753		0;0;0;255	
614	5	4	4	轻妆		5754		0;0;0;255	
615	5	4	5	无饰		5755		0;0;0;255	
616	5	4	6	乱草		5756		0;0;0;255	
617	5	4	7	离峰		5757		0;0;0;255	
618	5	4	8	降世		5758		0;0;0;255	
619	5	4	9	明音		5759		0;0;0;255	
620	5	4	10	肆角		5760		0;0;0;255	
621	5	4	11	憧憬		5761		0;0;0;255	
622	5	5	1	默认		5652		0;0;0;255	
623	5	5	22	浅黛		13612		0;0;0;255	2
624	5	5	23	愁眉		13613		0;0;0;255	2
625	5	5	24	小烈狐		13614		0;0;0;255	2
626	5	5	25	飞流		13615		0;0;0;255	2
627	5	5	26	葳蕤渐熄		13616		0;0;0;255	2
628	5	5	2	峰眉		5652		0;0;0;255	
629	5	5	3	嫦娥眉		5653		0;0;0;255	
630	5	5	4	一字眉		5654		0;0;0;255	
631	5	5	5	细横眉		5655		0;0;0;255	
632	5	5	6	慧心眉		5656		0;0;0;255	
633	5	5	7	上挑眉		5657		0;0;0;255	
634	5	5	8	浓眉		5658		0;0;0;255	
635	5	5	9	细眉		5659		0;0;0;255	
636	5	5	10	清秀眉		5660		0;0;0;255	
637	5	5	11	刚正眉		5661		0;0;0;255	
638	5	5	12	刀眉		5662		0;0;0;255	
639	5	5	13	猛张飞		5663		0;0;0;255	
640	5	5	14	清纯眉		5664		0;0;0;255	
641	5	5	15	宽浓眉		5665		0;0;0;255	
642	5	5	16	素牙		6377		255;255;255;255	
643	5	5	17	霜叶		6378		255;255;255;255	
644	5	5	18	白毫		6379		255;255;255;255	
645	5	5	19	封雪		6380		255;255;255;255	
646	5	5	20	月明		6381		255;255;255;255	
647	5	5	21	断浪		7083		0;0;0;255	
648	5	5	0	无		5815		255;255;255;255	
649	5	6	0	默认		5815		0;0;0;255	
650	5	6	1	青皮胡		5992		0;0;0;255	
651	5	6	2	八字胡		5993		0;0;0;255	
652	5	6	3	亦邪胡		5994		0;0;0;255	
653	5	6	4	避世胡		5995		0;0;0;255	
654	5	6	5	逐世胡		5996		0;0;0;255	
655	5	6	6	地主胡		5997		0;0;0;255	
656	5	6	7	卫生胡		5998		0;0;0;255	
657	5	6	8	含羞		5550		230;146;122;255	
658	5	6	9	子衿		5553		228;115;112;255	
659	5	6	10	刻铭		5554		240;98;99;255	
660	5	6	13	酒糟鼻		5549		222;131;122;255	
661	5	6	11	蝉翼胡		6657		0;0;0;255	
662	5	6	12	地主胡<白>		6658		0;0;0;255	
663	5	7	1	默认		5588		171;85;72;255	
664	5	7	2	不懂		5588		171;85;72;255	
665	5	7	3	不揭		5589		159;82;74;255	
666	5	7	4	不语		5590		160;83;69;255	
667	5	7	5	积善		5591		140;65;63;255	
668	5	7	6	欲止		5592		172;71;71;255	
669	5	7	7	下明		5593		202;144;132;255	
670	5	7	8	朱柔		5594		201;114;119;255	
671	5	7	9	厚德		5595		189;110;92;255	
672	5	7	10	浅尝		5596		191;110;102;255	
673	5	7	11	会意		5597		175;91;81;255	
674	5	7	12	箴言		5598		182;85;74;255	
675	5	8	1	默认		5556		255;255;255;255	
676	5	8	2	剪水		5556		255;255;255;255	
677	5	8	3	星眸		5557		255;255;255;255	
678	5	8	4	秋水		5558		255;255;255;255	
679	5	8	5	横波		5559		255;255;255;255	
680	5	8	6	春水		5560		255;255;255;255	
681	5	8	7	凝睇		5561		255;255;255;255	
682	5	8	8	清泉		5562		158;194;215;255	
683	5	8	9	悬珠		5563		255;255;255;255	
684	5	8	10	朗星		5564		255;255;255;255	
685	5	8	11	点漆		5565		255;255;255;255	
686	5	8	12	桃花		5566		255;255;255;255	
687	5	8	13	写轮		5567		255;255;255;255	
688	5	8	14	相印		5568		255;255;255;255	
689	5	8	0	无		5816		255;255;255;255	
690	5	9	0	默认		5815		255;255;255;255	
691	5	9	175	胧月夜		11368		134;173;205;255	
692	5	9	176	深雪		11363		166;78;65;255	
693	5	9	161	曼殊沙华		10542		161;45;51;255	
694	5	9	162	夕燕		10545		161;45;51;255	
695	5	9	163	灿金		10549		219;204;123;255	
696	5	9	164	狐说		10544		255;255;255;255	
697	5	9	165	流金		10547		219;204;123;255	
698	5	9	166	惊昙		10540		255;255;255;255	
699	5	9	167	轻羽		10550		255;255;255;255	
700	5	9	168	鸡爪爪		10543		0;0;0;255	
701	5	9	169	双星泪		10552		0;0;0;255	
702	5	9	170	魅星		10541		0;0;0;255	
703	5	9	171	妖星		10546		0;0;0;255	
704	5	9	172	逢虎		10548		0;0;0;255	
705	5	9	174	魂迷夜		10551		0;0;0;255	
706	5	9	155	泪		5714	156	0;0;0;255	
707	5	9	157	无泪		5714	158	0;0;0;255	
708	5	9	159	美人痣		5714	160	0;0;0;255	
709	5	9	143	比翼		10182		243;217;98;255	
710	5	9	144	尘缘		10183		255;255;255;255	
711	5	9	145	流枫		10184		240;195;102;255	
712	5	9	146	孔雀舞		10185		61;111;98;255	
713	5	9	147	天香引		10177		63;128;169;255	
714	5	9	148	醉花荫		10176	149	230;151;171;255	
715	5	9	150	映雪		10178	151	255;255;255;255	
716	5	9	152	锦瑟		10179		174;109;122;255	
717	5	9	153	引仙		10180		206;193;93;255	
718	5	9	154	怒连心		10181		0;0;0;255	
719	5	9	132	马王爷		8957		182;164;114;255	
720	5	9	133	不染		8958		210;170;162;255	
721	5	9	134	别艳		8952		110;25;24;255	
722	5	9	135	滴血		8960		38;31;25;255	
723	5	9	136	狱蛇		8959		255;255;255;255	
724	5	9	137	昂		8955		141;30;10;255	
725	5	9	138	帅意贴		8956		0;0;0;255	
726	5	9	139	慈悲		8954		224;199;142;255	
727	5	9	140	踪		8953	141	248;189;171;255	
728	5	9	142	熊来了		8951		99;95;94;255	
729	5	9	122	百回叱咤		8878		0;0;0;255	
730	5	9	123	望空		8879		167;66;34;255	
731	5	9	124	形伤旧事		8880		0;0;0;255	
732	5	9	125	残阳里		8881		187;75;48;255	
733	5	9	126	寒声碎		8882		255;255;255;255	
734	5	9	127	魔夜挽花		8883		0;0;0;255	
735	5	9	128	中宵寐		8884		0;0;0;255	
736	5	9	129	煌煌遗踪		8885		0;0;0;255	
737	5	9	130	秋寂		8887		255;255;255;255	
738	5	9	131	戏言峥嵘		8886		79;60;44;255	
739	5	9	117	枯荣		8279		255;255;255;255	
740	5	9	118	庭翼		8281		255;255;255;255	
741	5	9	119	菊踪		8282		255;255;255;255	
742	5	9	120	荣芳		8283		255;255;255;255	
743	5	9	121	金莲开		8277		182;152;102;255	
744	5	9	112	广交		7960		166;158;152;255	
745	5	9	113	飞轩		7959		166;158;152;255	
746	5	9	114	莲生		7964		166;158;152;255	
747	5	9	115	鲛鲸		7962		137;112;100;255	
748	5	9	116	垂眼		7958		136;122;116;255	
749	5	9	110	[六周年特别版]盾舞		7090		0;0;0;255	
750	5	9	111	祥云		7091		229;217;209;255	
751	5	9	107	中征		6996		194;194;194;255	
752	5	9	109	晴敛		6997	108	107;108;151;255	
753	5	9	105	凤尾		6791	106	85;70;42;255	
754	5	9	92	[五周年特别版]阴阳		6260		109;115;168;255	
755	5	9	93	[五周年特别版]素问		6267	94	93;136;141;255	
756	5	9	95	[五周年特别版]奇门遁甲 		6265	96	33;54;74;255	
757	5	9	97	[五周年特别版]大唐魂		6266		200;66;61;255	
758	5	9	98	[五周年特别版]莲华佛缘		6264		255;255;255;255	
759	5	9	99	[五周年特别版]妙舞		6263		194;95;97;255	
760	5	9	100	[五周年特别版]幻蛛		6268		97;65;96;255	
761	5	9	101	[五周年特别版]剑魄		6259		237;202;123;255	
762	5	9	102	[五周年特别版]光明火		6262		148;43;55;255	
763	5	9	103	[五周年特别版]降龙		6261	104	52;57;122;255	
764	5	9	1	一点红		5683		198;89;80;255	
765	5	9	2	冷香		5685		196;56;97;255	
766	5	9	3	锦上		5686		177;78;62;255	
767	5	9	4	菡萏		5691		255;255;255;255	
768	5	9	5	月夕		5692		255;255;255;255	
769	5	9	6	般若		5693		107;92;75;255	
770	5	9	7	金刚		5694		107;92;75;255	
771	5	9	8	恋		5698	9	215;99;72;255	
772	5	9	10	清霜醉		5702	11	246;212;215;255	
773	5	9	12	纷落		5703	13	246;212;215;255	
774	5	9	14	一剪梅		5704	15	246;212;215;255	
775	5	9	16	奈何		5706	17	0;0;0;255	
776	5	9	18	黄泉		5707	19	119;18;0;255	
777	5	9	20	蛮王		5708		221;79;53;255	
778	5	9	21	孤云出岫		5709		153;37;26;255	
779	5	9	22	惊鸿一瞥		5710		114;48;55;255	
780	5	9	23	战神		5712	24	99;23;20;255	
781	5	9	25	不败战神		5712		99;23;20;255	
782	5	9	26	喵		5713		95;55;53;255	
783	5	9	27	浮世绘		5715		0;0;0;255	
784	5	9	28	怒		5717	29	95;74;43;255	
785	5	9	30	腼腆		5719		255;255;255;255	
786	5	9	31	忘忧		5721	32	232;220;189;255	
787	5	9	33	发		5727		215;0;15;255	
788	5	9	34	囚		5728		0;0;0;255	
789	5	9	35	死		5729		0;0;0;255	
790	5	9	36	玩		5730		215;0;15;255	
791	5	9	37	归去来兮		5722	38	37;29;29;255	
792	5	9	39	墨凤		5723		37;29;29;255	
793	5	9	40	墨龙		5724	41	37;29;29;255	
794	5	9	42	龙啸九天		5725	43	37;29;29;255	
795	5	9	44	断戟		5679	45	140;99;90;255	
796	5	9	46	烽烟		5680	47	140;99;90;255	
797	5	9	48	无双		5681		90;90;90;255	
798	5	9	49	汗		5696		90;90;90;255	
799	5	9	50	熊猫眼		6040		0;0;0;255	
800	5	9	51	血仇		6041	52	154;35;35;255	
801	5	9	53	二郎神		6033		0;0;0;255	
802	5	9	54	拆		6029		210;40;40;255	
803	5	9	55	小哈		6039		255;255;255;255	
804	5	9	56	巴掌		6038		154;35;35;255	
805	5	9	57	脚印		6036		0;0;0;255	
806	5	9	58	痛扁		6028		141;102;103;255	
807	5	9	59	芳华		6035	60	253;175;175;255	
808	5	9	61	霜锋		6031		109;69;51;255	
809	5	9	62	入魔		6081		103;66;53;255	
810	5	9	63	紫蝶		6088	64	187;135;187;255	
811	5	9	65	景云		6085		155;41;24;255	
812	5	9	66	雀斑		6091		189;156;135;255	
813	5	9	67	血煞		6093	68	87;0;0;255	
814	5	9	69	血煞修罗		6093		87;0;0;255	
815	5	9	70	阴符		6092	71	51;42;37;255	
816	5	9	72	天目		6086		90;0;0;255	
817	5	9	73	血瞳		6087		101;10;9;255	
818	5	9	74	森罗		6090	75	177;0;0;255	
819	5	9	76	森罗万象		6090		177;0;0;255	
820	5	9	77	錦鲤		6089	78	246;226;238;255	
821	5	9	79	内牛满面		6131		213;194;185;255	
822	5	9	80	花愁		6132		0;0;0;255	
823	5	9	81	菱眼		6136		0;0;0;255	
824	5	9	82	纤横		6130		70;60;53;255	
825	5	9	83	有凤来仪		6127		184;11;0;255	
826	5	9	84	狠戾		6133		173;129;107;255	
827	5	9	85	习目		6135	86	0;0;0;255	
828	5	9	87	羽目		6135		0;0;0;255	
829	5	9	88	鬼面		6128		175;33;16;255	
830	5	9	89	邪魅		6134		0;0;0;255	
831	5	9	90	蜈蚣		6129	91	0;0;0;255	
832	5	10	0	默认		5569		163;73;64;255	
833	5	10	1	莹砂		5569		163;73;64;255	
834	5	10	2	凝心		5569		163;73;64;255	
835	5	10	3	烁晶		5569		163;73;64;255	
836	5	10	4	落雪		5569		163;73;64;255	
837	5	10	5	星芒		5569		163;73;64;255	
838	5	10	6	月辰		5569		163;73;64;255	
839	5	10	7	惜春		5569		163;73;64;255	
840	5	11	0	默认		5569		163;73;64;255	
841	5	11	1	叠涂_1		5569		163;73;64;255	
842	5	11	2	叠涂_2		5569		163;73;64;255	
843	5	11	3	叠涂_3		5569		163;73;64;255	
844	5	11	4	叠涂_4		5569		163;73;64;255	
845	5	12	0	默认		5569		163;73;64;255	
846	5	12	2	倾妃		5569		163;73;64;255	
847	6	0	1	默认		5817		209;168;151;255	
848	6	0	2	冰肌		5818		209;168;151;255	
849	6	0	3	桃李		5819		209;168;151;255	
850	6	0	4	凝脂		5820		209;168;151;255	
851	6	0	5	墨颜		12876		209;168;151;255	
852	6	1	1	默认		5841		40;34;25;255	
853	6	1	2	蟾宫		5841		40;34;25;255	
854	6	1	3	秋练		5842		69;64;48;255	
855	6	1	4	玄烛		5843		89;64;63;255	
856	6	1	5	白露		5844		157;161;132;255	
857	6	1	6	琳琅		5845		89;90;80;255	
858	6	1	7	望舒		5846		49;40;34;255	
859	6	1	8	猫眼		5847		122;73;32;255	
860	6	1	9	浮图		5848		106;105;113;255	
861	6	1	10	黑洞		13598		52;52;34;255	2
862	6	1	11	守望星辰		13599		52;52;34;255	2
863	6	1	12	七星北斗		13600		52;52;34;255	2
864	6	1	13	轮回		13601		52;52;34;255	2
865	6	2	1	默认		5841		40;34;25;255	
866	6	2	2	蟾宫		5841		40;34;25;255	
867	6	2	3	秋练		5842		69;64;48;255	
868	6	2	4	玄烛		5843		89;64;63;255	
869	6	2	5	白露		5844		157;161;132;255	
870	6	2	6	琳琅		5845		89;90;80;255	
871	6	2	7	望舒		5846		49;40;34;255	
872	6	2	8	猫眼		5847		122;73;32;255	
873	6	2	9	浮图		5848		106;105;113;255	
874	6	2	10	黑洞		13598		52;52;34;255	2
875	6	2	11	守望星辰		13599		52;52;34;255	2
876	6	2	12	七星北斗		13600		52;52;34;255	2
877	6	2	13	轮回		13601		52;52;34;255	2
878	6	3	0	默认		5815		255;255;255;255	
879	6	3	1	卿暮		5773		161;115;92;255	
880	6	3	2	墨韵		5774		132;95;82;255	
881	6	3	3	云絮		5775		145;40;74;255	
882	6	3	4	粉黛		5776		169;58;73;255	
883	6	3	5	惑心		5777		167;51;76;255	
884	6	3	6	蝶恋花		5778		153;96;172;255	
885	6	3	7	罗刹		5779		123;87;80;255	
886	6	3	8	羽焰		5780		185;83;86;255	
887	6	3	9	紫颜		5781		134;77;141;255	
888	6	3	10	百媚		5782		165;84;82;255	
889	6	3	11	幽楚		5783		143;96;80;255	
890	6	3	12	一颦		7085		121;36;34;255	
891	6	3	13	飞嫣		7086		155;40;46;255	
892	6	4	1	默认		5731		0;0;0;255	
893	6	4	2	无识		5731		0;0;0;255	
894	6	4	3	隽秀		5732		0;0;0;255	
895	6	4	4	上弦		5733		0;0;0;255	
896	6	4	5	隽秀		5734		0;0;0;255	
897	6	4	6	慵然		5735		68;51;51;255	
898	6	4	7	新月		5736		0;0;0;255	
899	6	4	8	望月		5737		0;0;0;255	
900	6	4	9	下弦		5738		0;0;0;255	
901	6	4	10	满月		5739		0;0;0;255	
902	6	4	11	韶光		5740		0;0;0;255	
903	6	5	1	默认		5623		0;0;0;255	
904	6	5	24	春黛		13602		0;0;0;255	2
905	6	5	25	小孤城		13603		0;0;0;255	2
906	6	5	26	幼狐影		13604		0;0;0;255	2
907	6	5	27	翘翘		13605		0;0;0;255	2
908	6	5	28	轻尾		13606		0;0;0;255	2
909	6	5	2	小山眉		5623		0;0;0;255	
910	6	5	3	嫦娥眉		5624		0;0;0;255	
911	6	5	4	一字眉		5625		0;0;0;255	
912	6	5	5	细横眉		5626		0;0;0;255	
913	6	5	6	标准		5627		0;0;0;255	
914	6	5	7	上挑眉		5628		0;0;0;255	
915	6	5	8	清纯眉		5629		94;69;56;255	
916	6	5	9	清秀眉		5630		85;60;53;255	
917	6	5	10	秋娘眉		5631		0;0;0;255	
918	6	5	11	淡眉		5632		0;0;0;255	
919	6	5	12	巾帼眉		5633		0;0;0;255	
920	6	5	13	朴素眉		5634		0;0;0;255	
921	6	5	14	宽横眉		5635		0;0;0;255	
922	6	5	15	细眉		5636		98;74;60;255	
923	6	5	16	直眉		5637		0;0;0;255	
924	6	5	17	厚直眉		5638		114;82;56;255	
925	6	5	18	黛尾		6382		255;255;255;255	
926	6	5	19	淡霜		6383		255;255;255;255	
927	6	5	20	迭雪		6384		255;255;255;255	
928	6	5	21	雪叶		6385		255;255;255;255	
929	6	5	22	素牙		6386		255;255;255;255	
930	6	5	23	湮月		7081		0;0;0;255	
931	6	5	0	无		5815		255;255;255;255	
932	6	6	0	默认		5815		255;255;255;255	
933	6	6	1	暖蓉		5548		240;140;124;255	
934	6	6	2	小雅		5549		222;131;122;255	
935	6	6	3	含羞		5550		230;146;122;255	
936	6	6	4	采薇		5551		231;131;116;255	
937	6	6	5	淡舒		5552		225;125;115;255	
938	6	6	6	子衿		5553		228;115;112;255	
939	6	6	7	刻铭		5554		240;98;99;255	
940	6	6	8	点妆		5555		231;101;99;255	
941	6	6	9	酒糟鼻		5549		222;131;122;255	
942	6	7	1	默认		5569		163;73;64;255	
943	6	7	2	言笑		5569		163;73;64;255	
944	6	7	3	生光		5570		167;82;75;255	
945	6	7	4	初亏		5571		168;85;84;255	
946	6	7	5	伴影		5572		173;83;79;255	
947	6	7	6	解颐		5573		196;107;97;255	
948	6	7	7	少情		5574		180;81;74;255	
949	6	7	8	云兮		5575		188;105;102;255	
950	6	7	9	迷心		5576		172;105;106;255	
951	6	7	10	文静		5577		182;123;123;255	
952	6	8	1	默认		5556		0;0;0;255	
953	6	8	2	剪水		5556		0;0;0;255	
954	6	8	3	星眸		5557		0;0;0;255	
955	6	8	4	秋水		5558		0;0;0;255	
956	6	8	5	横波		5559		0;0;0;255	
957	6	8	6	春水		5560		0;0;0;255	
958	6	8	7	凝睇		5561		0;0;0;255	
959	6	8	8	清泉		5562		158;194;215;255	
960	6	8	9	悬珠		5563		0;0;0;255	
961	6	8	10	朗星		5564		0;0;0;255	
962	6	8	11	点漆		5565		0;0;0;255	
963	6	8	12	桃花		5566		0;0;0;255	
964	6	8	13	写轮		5567		0;0;0;255	
965	6	8	14	相印		5568		0;0;0;255	
966	6	8	0	无		5816		0;0;0;255	
967	6	9	0	默认		5815		255;255;255;255;255	
968	6	9	171	樱咲		11364		185;27;34;255	
969	6	9	172	恋心		11365		185;27;34;255	
970	6	9	173	胧月夜		11368		166;78;65;255	
971	6	9	157	逢虎		10548		0;0;0;255	
972	6	9	158	曼殊沙华		10542		161;45;51;255	
973	6	9	159	夕燕		10545		161;45;51;255	
974	6	9	160	灿金		10549		219;204;123;255	
975	6	9	161	狐说		10544		255;255;255;255	
976	6	9	162	流金		10547		219;204;123;255	
977	6	9	163	惊昙		10540		255;255;255;255	
978	6	9	164	轻羽		10550		255;255;255;255	
979	6	9	165	鸡爪爪		10543		0;0;0;255	
980	6	9	166	双星泪		10552		0;0;0;255	
981	6	9	167	魅星		10541		0;0;0;255	
982	6	9	168	妖星		10546		0;0;0;255	
983	6	9	170	魂迷夜		10551		0;0;0;255	
984	6	9	142	比翼		10182		243;217;98;255	
985	6	9	143	尘缘		10183		255;255;255;255	
986	6	9	144	流枫		10184		240;195;102;255	
987	6	9	145	孔雀舞		10185		61;111;98;255	
988	6	9	146	天香引		10177		63;128;169;255	
989	6	9	147	醉花荫		10176	152	230;151;171;255	
990	6	9	148	映雪		10178	153	255;255;255;255	
991	6	9	149	锦瑟		10179		174;109;122;255	
992	6	9	150	引仙		10180		206;193;93;255	
993	6	9	151	怒连心		10181		0;0;0;255	
994	6	9	131	马王爷		8957		182;164;114;255	
995	6	9	132	不染		8958		210;170;162;255	
996	6	9	133	别艳		8952		110;25;24;255	
997	6	9	134	滴血		8960		38;31;25;255	
998	6	9	135	狱蛇		8959		255;255;255;255	
999	6	9	136	昂		8955		141;30;10;255	
1000	6	9	137	帅意贴		8956		0;0;0;255	
1001	6	9	138	慈悲		8954		224;199;142;255	
1002	6	9	139	踪		8953	140	248;189;171;255	
1003	6	9	141	熊来了		8951		99;95;94;255	
1004	6	9	121	百回叱咤		8878		0;0;0;255	
1005	6	9	122	望空		8879		167;66;34;255	
1006	6	9	123	形伤旧事		8880		0;0;0;255	
1007	6	9	124	残阳里		8881		187;75;48;255	
1008	6	9	125	寒声碎		8882		255;255;255;255	
1009	6	9	126	魔夜挽花		8883		0;0;0;255	
1010	6	9	127	中宵寐		8884		0;0;0;255	
1011	6	9	128	煌煌遗踪		8885		0;0;0;255	
1012	6	9	129	秋寂		8887		255;255;255;255	
1013	6	9	130	戏言峥嵘		8886		79;60;44;255	
1014	6	9	116	枯荣		8279		255;255;255;255	
1015	6	9	117	庭翼		8281		255;255;255;255	
1016	6	9	118	菊踪		8282		255;255;255;255	
1017	6	9	119	荣芳		8283		255;255;255;255	
1018	6	9	120	金莲开		8277		182;152;102;255	
1019	6	9	111	映带		7966		122;65;120;255	
1020	6	9	112	海砂		7961		144;149;143;255	
1021	6	9	113	惊蝶		7963		127;73;125;255	
1022	6	9	114	幽离		7965		127;73;125;255	
1023	6	9	115	湘梅		7967		166;158;152;255	
1024	6	9	109	[六周年特别版]盾舞		7090		0;0;0;255	
1025	6	9	110	祥云		7091		229;217;209;255	
1026	6	9	106	中征		6996		194;194;194;255	
1027	6	9	108	晴敛		6997	107	107;108;151;255	
1028	6	9	99	碧翠		6788	98	61;119;77;255	
1029	6	9	100	浅游		6789	101	66;127;151;255	
1030	6	9	102	绕藤		6790	103	115;158;64;255	
1031	6	9	104	萤蝶		6792	105	81;148;144;255	
1032	6	9	86	[五周年特别版]阴阳		6260		109;115;168;255	
1033	6	9	87	[五周年特别版]素问		6267	88	93;136;141;255	
1034	6	9	89	[五周年特别版]奇门遁甲 		6265	90	33;54;74;255	
1035	6	9	91	[五周年特别版]大唐魂		6266		200;66;61;255	
1036	6	9	92	[五周年特别版]妙舞		6263		194;95;97;255	
1037	6	9	93	[五周年特别版]幻蛛		6268		97;65;96;255	
1038	6	9	94	[五周年特别版]剑魄		6259		237;202;123;255	
1039	6	9	95	[五周年特别版]光明火		6262		148;43;55;255	
1040	6	9	96	[五周年特别版]降龙		6261	97	52;57;122;255	
1041	6	9	1	一点红		5683		198;89;80;255	
1042	6	9	2	新蕊		5684		172;83;90;255	
1043	6	9	3	冷香		5685		196;56;97;255	
1044	6	9	4	锦上		5686		177;78;62;255	
1045	6	9	5	六出		5688		195;77;107;255	
1046	6	9	6	月夕		5692		255;255;255;255	
1047	6	9	7	戏蝶		5697	8	197;110;102;255	
1048	6	9	9	恋		5698	10	215;99;72;255	
1049	6	9	11	国色天香		5699	12	246;100;106;255	
1050	6	9	13	灼灼		5700	14	246;100;106;255	
1051	6	9	15	笑春风		5701	16	246;100;106;255	
1052	6	9	17	清霜醉		5702	18	246;212;215;255	
1053	6	9	19	纷落		5703	20	246;212;215;255	
1054	6	9	21	一剪梅		5704	22	208;144;139;255	
1055	6	9	23	孤云出岫		5709		153;37;26;255	
1056	6	9	24	惊鸿一瞥		5710		114;48;55;255	
1057	6	9	25	泪		5714	154	0;0;0;255	
1058	6	9	26	无泪		5714	155	0;0;0;255	
1059	6	9	27	美人痣		5714	156	0;0;0;255	
1060	6	9	28	奈何		5706	29	0;0;0;255	
1061	6	9	30	浮世绘		5715		95;55;53;255	
1062	6	9	31	佳人		5720	32	255;70;98;255	
1063	6	9	33	汗		5695		90;90;90;255	
1064	6	9	34	忘忧		5721	35	255;255;255;255	
1065	6	9	36	怒		5717	37	0;0;0;255	
1066	6	9	38	喵		5713		0;0;0;255	
1067	6	9	39	黄泉		5707	40	119;18;0;255	
1068	6	9	41	死		5729		0;0;0;255	
1069	6	9	42	发		5727		135;3;0;255	
1070	6	9	43	囚		5728		0;0;0;255	
1071	6	9	44	玩		5730		223;0;15;255	
1072	6	9	45	腼腆		5719		204;61;50;255	
1073	6	9	46	小哈		6039		255;255;255;255	
1074	6	9	47	血仇		6041	48	154;35;35;255	
1075	6	9	49	拆		6029		210;40;40;255	
1076	6	9	50	巴掌		6038		154;35;35;255	
1077	6	9	51	脚印		6036		0;0;0;255	
1078	6	9	52	二郎神		6033		0;0;0;255	
1079	6	9	53	痛扁		6028		141;102;103;255	
1080	6	9	54	芳华		6035	55	253;175;175;255	
1081	6	9	56	簪缨		6034		253;175;175;255	
1082	6	9	57	霜锋		6031		109;69;51;255	
1083	6	9	58	紫蝶		6088	59	187;135;187;255	
1084	6	9	60	景云		6085		155;41;24;255	
1085	6	9	61	北斗		6082		203;152;37;255	
1086	6	9	62	雀斑		6091		189;156;135;255	
1087	6	9	63	入魔		6081		103;66;53;255	
1088	6	9	64	阴符		6092	65	51;42;37;255	
1089	6	9	66	天目		6086		90;0;0;255	
1090	6	9	67	血瞳		6087		101;10;9;255	
1091	6	9	68	森罗		6090	69	177;0;0;255	
1092	6	9	70	森罗万象		6090		177;0;0;255	
1093	6	9	71	錦鲤		6089	72	246;226;238;255	
1094	6	9	73	内牛满面		6131		213;194;185;255	
1095	6	9	74	花愁		6132		0;0;0;255	
