SkillID	SkillLevel	OpenLevel
3106	5	108
3106	6	108
3106	7	108
3106	8	108
3106	9	108
3106	10	108
3106	11	108
3106	12	108
3106	13	108
3106	14	108
3106	15	108
3106	16	108
3106	17	108
3106	18	108
3106	19	108
3106	20	108
3106	21	108
3106	22	108
3106	23	108
3106	24	108
3106	25	108
3106	26	108
3106	27	108
3108	1	112
3108	2	112
3108	3	112
3108	4	112
3108	5	112
3108	6	112
3108	7	112
3108	8	112
3108	9	112
3108	10	112
3108	11	112
3108	12	112
3108	13	112
3108	14	112
3108	15	112
3108	16	112
3108	17	112
3108	18	112
3108	19	112
3108	20	112
3108	21	112
3108	22	112
3108	23	112
3108	24	112
3108	25	112
3108	26	112
3108	27	112
3108	28	112
3109	1	111
3110	1	117
3111	1	113
3112	1	109
3114	1	112
3118	1	113
3357	1	113
3373	1	32
3374	1	32
3702	1	111
3702	2	113
3702	3	113
3702	4	113
3702	5	113
3702	6	113
3959	1	108
3959	2	108
3959	3	108
3959	4	108
3959	5	108
3959	6	108
3959	7	108
3959	8	108
3959	9	108
3959	10	108
3959	11	108
3959	12	108
3959	13	108
3959	14	108
3959	15	108
3959	16	108
3959	17	108
3959	18	108
3959	19	108
3959	20	108
3959	21	108
3959	22	108
3959	23	108
3959	24	108
3960	1	109
3960	2	109
3960	3	109
3960	4	109
3960	5	109
3960	6	109
3960	7	109
3960	8	109
3960	9	109
3960	10	109
3960	11	109
3960	12	109
3960	13	109
3960	14	109
3960	15	109
3960	16	109
3960	17	109
3960	18	109
3962	1	100
3962	2	100
3962	3	100
3962	4	100
3962	5	100
3962	6	100
3962	7	100
3962	8	100
3962	9	100
3962	10	100
3962	11	100
3962	12	100
3962	13	100
3962	14	100
3962	15	100
3962	16	100
3962	17	100
3962	18	100
3962	19	100
3962	20	100
3962	21	100
3962	22	100
3962	23	100
3962	24	100
3962	25	100
3962	26	100
3962	27	100
3962	28	100
3962	29	100
3962	30	100
3962	31	100
3962	32	100
3962	33	100
3963	1	103
3963	2	103
3963	3	103
3963	4	103
3963	5	103
3963	6	103
3963	7	103
3963	8	103
3963	9	103
3963	10	103
3963	11	103
3963	12	103
3963	13	103
3963	14	103
3963	15	103
3963	16	103
3963	17	103
3963	18	103
3963	19	103
3963	20	103
3963	21	103
3963	22	103
3963	23	103
3963	24	103
3963	25	103
3963	26	103
3963	27	103
3963	28	103
3963	29	103
3963	30	103
3963	31	103
3963	32	103
3965	1	34
3966	1	106
3967	1	101
3967	2	101
3967	3	101
3967	4	101
3967	5	101
3967	6	101
3967	7	101
3967	8	101
3967	9	101
3967	10	101
3967	11	101
3967	12	101
3967	13	101
3967	14	101
3967	15	101
3967	16	101
3967	17	101
3967	18	101
3967	19	101
3967	20	101
3967	21	101
3967	22	101
3967	23	101
3967	24	101
3967	25	101
3967	26	101
3967	27	101
3967	28	101
3967	29	101
3967	30	101
3967	31	101
3967	32	101
3968	1	38
3969	1	114
3970	1	113
3971	1	46
3973	1	112
3973	2	112
3973	3	112
3973	4	112
3973	5	112
3973	6	112
3974	1	110
3975	1	118
3977	1	116
3978	1	58
3979	1	111
3979	2	111
3979	3	111
3979	4	111
3979	5	111
3979	6	111
3979	7	111
3979	8	111
3979	9	111
3979	10	111
3979	11	111
3979	12	111
3979	13	111
3979	14	111
3979	15	111
3979	16	111
3979	17	111
3979	18	111
3979	19	111
3979	20	111
3979	21	111
3979	22	111
3979	23	111
3979	24	111
3979	25	111
3979	26	111
3979	27	111
3979	28	111
3979	29	111
3980	1	111
3980	2	111
3980	3	111
3980	4	111
3980	5	111
3982	1	110
3984	1	34
3984	2	48
3984	3	62
3984	4	76
3985	1	115
4104	1	25
4910	1	115
5257	1	103
5257	2	105
5257	3	105
5257	4	105
5257	5	105
5257	6	105
5257	7	105
5257	8	105
5257	9	105
5257	10	105
5257	11	105
5257	12	105
5257	13	105
5257	14	105
5257	15	105
5257	16	105
5258	1	100
5258	2	100
5258	3	100
5258	4	100
5258	5	100
5258	6	100
5258	7	100
5258	8	100
5258	9	100
5258	10	100
5258	11	100
5258	12	100
5258	13	100
5258	14	100
5258	15	100
5258	16	100
5258	17	100
5258	18	100
5258	19	100
5258	20	100
5258	21	100
5259	1	101
5259	2	109
5259	3	109
5259	4	109
5259	5	109
5259	6	109
5260	1	105
5260	2	109
5260	3	109
5260	4	109
5260	5	109
5260	6	109
5260	7	109
5260	8	109
5260	9	109
5260	10	109
5260	11	109
5260	12	109
5260	13	109
5260	14	109
5260	15	109
5260	16	109
5260	17	109
5260	18	109
5260	19	109
5260	20	109
5260	21	109
5260	22	109
5262	1	109
5262	2	111
5262	3	111
5262	4	111
5262	5	111
5262	6	111
5262	7	111
5263	1	111
5263	2	113
5263	3	113
5263	4	113
5263	5	113
5263	6	113
5263	7	113
5263	8	113
5263	9	113
5263	10	113
5263	11	113
5263	12	113
5263	13	113
5265	1	112
5265	2	114
5265	3	114
5265	4	114
5265	5	114
5265	6	114
5266	1	108
5266	2	110
5266	3	110
5266	4	110
5266	5	110
5266	6	110
5266	7	110
5266	8	110
5266	9	110
5266	10	110
5266	11	110
5266	12	110
5266	13	110
5266	14	110
5266	15	110
5266	16	110
5266	17	110
5267	1	116
5267	2	117
5267	3	117
5267	4	117
5267	5	117
5267	6	117
5267	7	117
5267	8	117
5268	1	110
5269	1	113
5270	1	114
5354	1	100
5354	2	100
5354	3	100
5354	4	100
5354	5	100
5354	6	100
5354	7	100
5354	8	100
5354	9	100
5354	10	100
5354	11	100
5354	12	100
5354	13	100
5354	14	100
5354	15	100
5354	16	100
5354	17	100
5354	18	100
5354	19	100
5354	20	100
5354	21	100
5361	1	115
5361	2	117
5361	3	117
5361	4	117
5361	5	117
5361	6	117
5361	7	117
5361	8	117
5362	1	117
5365	1	111
5365	2	113
5365	3	113
5365	4	113
5365	5	113
5365	6	113
5365	7	113
5365	8	113
5365	9	113
5367	1	120
5367	2	120
5367	3	120
5367	4	120
5367	5	120
5367	6	120
5367	7	120
5367	8	120
5367	9	120
5367	10	120
5367	11	120
5367	12	120
5368	1	120
5368	2	120
5368	3	120
5368	4	120
5368	5	120
5368	6	120
5368	7	120
5368	8	120
5368	9	120
5368	10	120
5368	11	120
5368	12	120
5368	13	120
5368	14	120
5368	15	120
5368	16	120
5368	17	120
5368	18	120
5368	19	120
5369	1	120
5369	2	120
5369	3	120
5369	4	120
5369	5	120
5369	6	120
5369	7	120
5369	8	120
5369	9	120
5369	10	120
5370	1	120
5370	2	120
5370	3	120
5370	4	120
5370	5	120
5370	6	120
5370	7	120
5370	8	120
5370	9	120
5370	10	120
5370	11	120
5522	1	118
5522	2	116
5522	3	116
5522	4	116
5522	5	116
5522	6	116
5522	7	116
5522	8	116
5602	1	119
5602	2	116
5602	3	116
5602	4	116
5602	5	116
5602	6	116
5602	7	116
5602	8	116
5602	9	116
5638	1	107
5638	2	103
5638	3	103
5638	4	103
5638	5	103
5638	6	103
5638	7	103
5638	8	103
5638	9	103
5638	10	103
5638	11	103
5638	12	103
5638	13	103
5638	14	103
5638	15	103
5638	16	103
5638	17	103
5638	18	103
5638	19	103
5638	20	103
6444	1	103
6444	2	103
6444	3	103
6444	4	103
6444	5	103
6444	6	103
6444	7	103
6444	8	103
6444	9	103
6444	10	103
6444	11	103
6444	12	103
6444	13	103
6444	14	103
6444	15	103
6444	16	103
6444	17	103
6444	18	103
6444	19	103
6444	20	103
6444	21	103
6444	22	103
6444	23	103
6444	24	103
6444	25	103
6444	26	103
6444	27	103
6444	28	103
6450	1	106
6450	2	106
6450	3	106
6450	4	106
6450	5	106
6450	6	106
6450	7	106
6450	8	106
6450	9	106
6450	10	106
6450	11	106
6450	12	106
6450	13	106
6450	14	106
6450	15	106
6450	16	106
6450	17	106
6450	18	106
6450	19	106
6450	20	106
6450	21	106
6450	22	106
6450	23	106
6450	24	106
6450	25	106
6450	26	106
6450	27	106
6520	1	15
6520	2	16
6520	3	18
6520	4	21
6520	5	25
6520	6	30
6520	7	36
6520	8	38
6520	9	40
6520	10	42
6520	11	44
6520	12	46
6520	13	48
6520	14	50
6520	15	52
6520	16	54
6520	17	56
6520	18	58
6520	19	60
6520	20	62
6520	21	64
6520	22	66
6520	23	68
6520	24	70
6520	25	72
6520	26	76
6520	27	80
6520	28	84
6520	29	88
6621	1	1
6621	2	5
6621	3	16
6621	4	17
6621	5	18
6621	6	19
6621	7	20
6621	8	21
6621	9	22
6621	10	23
6621	11	24
6621	12	25
6621	13	27
6621	14	29
6621	15	31
6621	16	33
6621	17	35
6621	18	37
6621	19	39
6621	20	43
6621	21	47
6621	22	51
6621	23	55
6621	24	59
6621	25	63
6621	26	67
6621	27	71
6621	28	75
6621	29	79
6621	30	83
6621	31	87
6626	1	26
6626	2	42
6626	3	43
6626	4	46
6626	5	48
6626	6	50
6626	7	52
6626	8	54
6626	9	56
6626	10	58
6626	11	60
6626	12	62
6626	13	64
6626	14	66
6626	15	68
6626	16	70
6626	17	72
6626	18	74
6626	19	76
6626	20	78
6626	21	80
6626	22	82
6626	23	84
6626	24	86
6626	25	88
6626	26	90
6662	1	107
6662	2	109
6662	3	109
6662	4	109
6662	5	109
6662	6	109
6662	7	109
6662	8	109
6662	9	109
6662	10	109
6662	11	109
6662	12	109
6662	13	109
6662	14	109
6662	15	109
6662	16	109
6662	17	109
6662	18	109
6662	19	109
6662	20	109
6662	21	109
6662	22	109
6662	23	109
6662	24	109
6662	25	109
6662	26	109
6662	27	109
6662	28	109
6662	29	109
6662	30	109
6662	31	109
6675	1	15
6675	2	16
6675	3	17
6675	4	18
6675	5	19
6675	6	20
6675	7	21
6675	8	22
6675	9	23
6675	10	24
6675	11	25
6675	12	26
6675	13	27
6675	14	28
6675	15	30
6675	16	32
6675	17	34
6675	18	36
6675	19	38
6675	20	40
6675	21	44
6675	22	48
6675	23	52
6675	24	56
6675	25	60
6675	26	64
6675	27	68
6675	28	72
6675	29	76
6675	30	80
6675	31	84
6675	32	88
6767	1	40
6901	1	60
8490	1	15
8490	2	15
8490	3	16
8490	4	17
8490	5	18
8490	6	19
8490	7	20
8490	8	21
8490	9	22
8490	10	24
8490	11	26
8490	12	30
8490	13	33
8490	14	39
8490	15	45
8490	16	52
8490	17	59
8490	18	66
8490	19	76
8490	20	86
8670	1	100
9002	1	110
9002	2	110
9002	3	110
9002	4	110
9002	5	110
9002	6	110
9002	7	110
9003	1	110
9003	2	110
9003	3	110
9004	1	112
9005	1	112
9006	1	112
9335	1	15
9335	2	16
9335	3	17
9335	4	18
9335	5	19
9335	6	20
9335	7	21
9335	8	22
9335	9	23
9335	10	25
9335	11	27
9335	12	29
9335	13	31
9335	14	34
9335	15	37
9335	16	40
9335	17	43
9335	18	46
9335	19	49
9335	20	52
9335	21	55
9335	22	58
9335	23	61
9335	24	64
9335	25	67
9335	26	70
9335	27	74
9335	28	78
9335	29	82
9335	30	86
9335	31	89
9341	1	15
9341	2	16
9341	3	17
9341	4	18
9341	5	19
9341	6	20
9341	7	21
9341	8	22
9341	9	23
9341	10	25
9341	11	27
9341	12	29
9341	13	31
9341	14	34
9341	15	37
9341	16	40
9341	17	43
9341	18	46
9341	19	49
9341	20	52
9341	21	55
9341	22	58
9341	23	61
9341	24	64
9341	25	67
9341	26	70
9341	27	74
9341	28	78
9341	29	82
9341	30	86
9341	31	89
9440	1	15
9440	2	16
9440	3	18
9440	4	21
9440	5	25
9440	6	30
9440	7	36
9440	8	38
9440	9	40
9440	10	42
9440	11	44
9440	12	46
9440	13	48
9440	14	50
9440	15	52
9440	16	54
9440	17	56
9440	18	58
9440	19	60
9440	20	62
9440	21	64
9440	22	66
9440	23	68
9440	24	70
9440	25	72
9440	26	76
9440	27	80
9440	28	84
9440	29	88
9441	1	15
9441	2	16
9441	3	18
9441	4	21
9441	5	25
9441	6	30
9441	7	36
9441	8	38
9441	9	40
9441	10	42
9441	11	44
9441	12	46
9441	13	48
9441	14	50
9441	15	52
9441	16	54
9441	17	56
9441	18	58
9441	19	60
9441	20	62
9441	21	64
9441	22	66
9441	23	68
9441	24	70
9441	25	72
9441	26	76
9441	27	80
9441	28	84
9441	29	88
13040	1	118
13042	1	119
13044	1	100
13044	2	100
13044	3	100
13044	4	100
13044	5	100
13044	6	100
13044	7	100
13044	8	100
13044	9	100
13044	10	100
13044	11	100
13044	12	100
13044	13	100
13044	14	100
13044	15	100
13044	16	100
13044	17	100
13044	18	100
13044	19	100
13044	20	100
13044	21	100
13044	22	100
13044	23	100
13044	24	100
13044	25	100
13044	26	100
13044	27	100
13044	28	100
13044	29	100
13044	30	100
13044	31	100
13044	32	100
13044	33	100
13045	1	114
13045	2	114
13045	3	114
13045	4	114
13045	5	114
13045	6	114
13045	7	114
13045	8	114
13045	9	114
13045	10	114
13045	11	114
13045	12	114
13045	13	114
13045	14	114
13045	15	114
13045	16	114
13045	17	114
13045	18	114
13045	19	114
13045	20	114
13045	21	114
13045	22	114
13045	23	114
13045	24	114
13046	1	107
13046	2	107
13046	3	107
13046	4	107
13046	5	107
13046	6	107
13046	7	107
13046	8	107
13046	9	107
13046	10	107
13046	11	107
13046	12	107
13046	13	107
13046	14	107
13046	15	107
13046	16	107
13046	17	107
13046	18	107
13046	19	107
13046	20	107
13046	21	107
13046	22	107
13046	23	107
13046	24	107
13046	25	107
13047	1	101
13047	2	101
13047	3	101
13047	4	101
13047	5	101
13047	6	101
13047	7	101
13047	8	101
13047	9	101
13047	10	101
13047	11	101
13047	12	101
13047	13	101
13047	14	101
13047	15	101
13047	16	101
13048	1	103
13048	2	103
13048	3	103
13048	4	103
13048	5	103
13048	6	103
13048	7	103
13048	8	103
13048	9	103
13048	10	103
13048	11	103
13048	12	103
13048	13	103
13048	14	103
13048	15	103
13048	16	103
13049	1	120
13050	1	106
13050	2	106
13050	3	106
13050	4	106
13050	5	106
13050	6	106
13050	7	106
13050	8	106
13050	9	106
13050	10	106
13050	11	106
13050	12	106
13050	13	106
13050	14	106
13050	15	106
13052	1	107
13052	2	107
13052	3	107
13052	4	107
13052	5	107
13052	6	107
13052	7	107
13052	8	107
13052	9	107
13052	10	107
13052	11	107
13052	12	107
13052	13	107
13052	14	107
13052	15	107
13052	16	107
13052	17	107
13052	18	107
13052	19	107
13052	20	107
13052	21	107
13052	22	107
13052	23	107
13052	24	107
13052	25	107
13052	26	107
13052	27	107
13052	28	107
13053	1	116
13053	2	116
13053	3	116
13053	4	116
13053	5	116
13053	6	116
13053	7	116
13053	8	116
13053	9	116
13053	10	116
13053	11	116
13053	12	116
13053	13	116
13053	14	116
13053	15	116
13053	16	116
13053	17	116
13053	18	116
13054	1	109
13054	2	109
13054	3	109
13054	4	109
13054	5	109
13054	6	109
13054	7	109
13054	8	109
13054	9	109
13054	10	109
13054	11	109
13054	12	109
13054	13	109
13054	14	109
13054	15	109
13054	16	109
13054	17	109
13054	18	109
13054	19	109
13054	20	109
13054	21	109
13054	22	109
13055	1	111
13055	2	111
13055	3	111
13055	4	111
13055	5	111
13055	6	111
13055	7	111
13055	8	111
13055	9	111
13055	10	111
13055	11	111
13055	12	111
13055	13	111
13055	14	111
13055	15	111
13055	16	111
13055	17	111
13055	18	111
13055	19	111
13055	20	111
13067	1	120
13068	1	117
13068	2	117
13068	3	117
13068	4	117
13068	5	117
13068	6	117
13068	7	117
13068	8	117
13068	9	117
13068	10	117
13070	1	113
13391	1	110
13424	1	115
13430	1	15
13430	2	15
13430	3	16
13430	4	17
13430	5	18
13430	6	19
13430	7	20
13430	8	21
13430	9	22
13430	10	23
13430	11	24
13430	12	25
13430	13	26
13430	14	28
13430	15	30
13430	16	32
13430	17	34
13430	18	36
13430	19	38
13430	20	40
13430	21	44
13430	22	48
13430	23	52
13430	24	56
13430	25	60
13430	26	64
13430	27	68
13430	28	72
13430	29	76
13430	30	80
13430	31	84
13430	32	88
13983	1	15
13983	2	25
13983	3	35
13983	4	55
13983	5	75
14064	1	100
14064	2	100
14064	3	100
14064	4	100
14064	5	100
14064	6	100
14064	7	100
14064	8	100
14064	9	100
14064	10	100
14064	11	100
14064	12	100
14064	13	100
14064	14	100
14064	15	100
14064	16	100
14064	17	100
14064	18	100
14064	19	100
14064	20	100
14064	21	100
14064	22	100
14064	23	100
14064	24	100
14064	25	100
14065	1	103
14065	2	103
14065	3	103
14065	4	103
14065	5	103
14065	6	103
14065	7	103
14065	8	103
14065	9	103
14065	10	103
14065	11	103
14065	12	103
14065	13	103
14065	14	103
14065	15	103
14065	16	103
14065	17	103
14065	18	103
14065	19	103
14065	20	103
14065	21	103
14065	22	103
14065	23	103
14065	24	103
14065	25	103
14066	1	107
14066	2	107
14066	3	107
14066	4	107
14066	5	107
14066	6	107
14066	7	107
14066	8	107
14066	9	107
14066	10	107
14066	11	107
14066	12	107
14066	13	107
14066	14	107
14066	15	107
14066	16	107
14066	17	107
14066	18	107
14066	19	107
14066	20	107
14066	21	107
14066	22	107
14066	23	107
14066	24	107
14066	25	107
14067	1	106
14067	2	106
14067	3	106
14067	4	106
14067	5	106
14067	6	106
14067	7	106
14067	8	106
14067	9	106
14067	10	106
14067	11	106
14067	12	106
14067	13	106
14067	14	106
14067	15	106
14067	16	106
14067	17	106
14067	18	106
14067	19	106
14067	20	106
14067	21	106
14067	22	106
14067	23	106
14067	24	106
14067	25	106
14068	1	101
14068	2	101
14068	3	101
14068	4	101
14068	5	101
14068	6	101
14068	7	101
14068	8	101
14068	9	101
14068	10	101
14068	11	101
14068	12	101
14068	13	101
14068	14	101
14068	15	101
14068	16	101
14068	17	101
14068	18	101
14068	19	101
14068	20	101
14068	21	101
14068	22	101
14068	23	101
14068	24	101
14068	25	101
14069	1	117
14070	1	116
14070	2	116
14070	3	116
14070	4	116
14070	5	116
14070	6	116
14070	7	116
14070	8	116
14070	9	116
14070	10	116
14070	11	116
14070	12	116
14070	13	116
14070	14	116
14070	15	116
14070	16	116
14070	17	116
14070	18	116
14070	19	116
14070	20	116
14070	21	116
14070	22	116
14070	23	116
14070	24	116
14070	25	116
14071	1	120
14071	2	120
14071	3	120
14071	4	120
14071	5	120
14071	6	120
14071	7	120
14071	8	120
14071	9	120
14071	10	120
14071	11	120
14071	12	120
14071	13	120
14071	14	120
14071	15	120
14071	16	120
14071	17	120
14071	18	120
14071	19	120
14071	20	120
14071	21	120
14071	22	120
14071	23	120
14071	24	120
14071	25	120
14072	1	120
14073	1	113
14074	1	118
14075	1	111
14076	1	115
14081	1	120
14082	1	112
14083	1	109
14084	1	114
14137	1	100
14137	2	100
14137	3	100
14137	4	100
14137	5	100
14137	6	100
14137	7	100
14137	8	100
14137	9	100
14137	10	100
14137	11	100
14137	12	100
14137	13	100
14137	14	100
14137	15	100
14137	16	100
14137	17	100
14137	18	100
14137	19	100
14137	20	100
14137	21	100
14137	22	100
14137	23	100
14137	24	100
14137	25	100
14138	1	103
14138	2	103
14138	3	103
14138	4	103
14138	5	103
14138	6	103
14138	7	103
14138	8	103
14138	9	103
14138	10	103
14138	11	103
14138	12	103
14138	13	103
14138	14	103
14138	15	103
14138	16	103
14138	17	103
14138	18	103
14138	19	103
14138	20	103
14138	21	103
14138	22	103
14138	23	103
14138	24	103
14138	25	103
14139	1	107
14139	2	107
14139	3	107
14139	4	107
14139	5	107
14139	6	107
14139	7	107
14139	8	107
14139	9	107
14139	10	107
14139	11	107
14139	12	107
14139	13	107
14139	14	107
14139	15	107
14139	16	107
14139	17	107
14139	18	107
14139	19	107
14139	20	107
14139	21	107
14139	22	107
14139	23	107
14139	24	107
14139	25	107
14140	1	106
14140	2	106
14140	3	106
14140	4	106
14140	5	106
14140	6	106
14140	7	106
14140	8	106
14140	9	106
14140	10	106
14140	11	106
14140	12	106
14140	13	106
14140	14	106
14140	15	106
14140	16	106
14140	17	106
14140	18	106
14140	19	106
14140	20	106
14140	21	106
14140	22	106
14140	23	106
14140	24	106
14140	25	106
14141	1	101
14141	2	101
14141	3	101
14141	4	101
14141	5	101
14141	6	101
14141	7	101
14141	8	101
14141	9	101
14141	10	101
14141	11	101
14141	12	101
14141	13	101
14141	14	101
14141	15	101
14141	16	101
14141	17	101
14141	18	101
14141	19	101
14141	20	101
14141	21	101
14141	22	101
14141	23	101
14141	24	101
14141	25	101
14154	1	119
14230	1	116
14230	2	116
14230	3	116
14230	4	116
14230	5	116
14230	6	116
14230	7	116
14230	8	116
14230	9	116
14230	10	116
14230	11	116
14230	12	116
14230	13	116
14230	14	116
14230	15	116
14230	16	116
14230	17	116
14230	18	116
14230	19	116
14230	20	116
14230	21	116
14230	22	116
14230	23	116
14230	24	116
14230	25	116
14231	1	120
14231	2	120
14231	3	120
14231	4	120
14231	5	120
14231	6	120
14231	7	120
14231	8	120
14231	9	120
14231	10	120
14231	11	120
14231	12	120
14231	13	120
14231	14	120
14231	15	120
14231	16	120
14231	17	120
14231	18	120
14231	19	120
14231	20	120
14231	21	120
14231	22	120
14231	23	120
14231	24	120
14231	25	120
14298	1	100
14298	2	100
14298	3	100
14298	4	100
14298	5	100
14298	6	100
14298	7	100
14298	8	100
14298	9	100
14298	10	100
14298	11	100
14298	12	100
14298	13	100
14298	14	100
14298	15	100
14298	16	100
14298	17	100
14298	18	100
14298	19	100
14298	20	100
14298	21	100
14298	22	100
14298	23	100
14298	24	100
14298	25	100
14299	1	106
14299	2	106
14299	3	106
14299	4	106
14299	5	106
14299	6	106
14299	7	106
14299	8	106
14299	9	106
14299	10	106
14299	11	106
14299	12	106
14299	13	106
14299	14	106
14299	15	106
14299	16	106
14299	17	106
14299	18	106
14299	19	106
14299	20	106
14299	21	106
14299	22	106
14299	23	106
14299	24	106
14299	25	106
14300	1	100
14300	2	100
14300	3	100
14300	4	100
14300	5	100
14300	6	100
14300	7	100
14300	8	100
14300	9	100
14300	10	100
14300	11	100
14300	12	100
14300	13	100
14300	14	100
14300	15	100
14300	16	100
14300	17	100
14300	18	100
14300	19	100
14300	20	100
14300	21	100
14300	22	100
14300	23	100
14300	24	100
14300	25	100
14301	1	106
14301	2	106
14301	3	106
14301	4	106
14301	5	106
14301	6	106
14301	7	106
14301	8	106
14301	9	106
14301	10	106
14301	11	106
14301	12	106
14301	13	106
14301	14	106
14301	15	106
14301	16	106
14301	17	106
14301	18	106
14301	19	106
14301	20	106
14301	21	106
14301	22	106
14301	23	106
14301	24	106
14301	25	106
14303	1	100
14303	2	100
14303	3	100
14303	4	100
14303	5	100
14303	6	100
14303	7	100
14303	8	100
14303	9	100
14303	10	100
14303	11	100
14303	12	100
14303	13	100
14303	14	100
14303	15	100
14303	16	100
14303	17	100
14303	18	100
14303	19	100
14303	20	100
14303	21	100
14303	22	100
14303	23	100
14303	24	100
14303	25	100
14639	1	55
14664	1	112
14664	2	112
14664	3	112
14664	4	112
14664	5	112
14664	6	112
14664	7	112
14664	8	112
14664	9	112
14664	10	112
14664	11	112
14664	12	112
14664	13	112
14664	14	112
14664	15	112
15053	1	1
15053	2	5
15053	3	10
15053	4	17
15053	5	18
15053	6	19
15053	7	20
15053	8	21
15053	9	22
15053	10	23
15053	11	24
15053	12	25
15053	13	27
15053	14	29
15053	15	31
15053	16	33
15053	17	35
15053	18	37
15053	19	39
15053	20	41
15053	21	43
15053	22	45
15053	23	47
15053	24	49
15053	25	51
15053	26	56
15053	27	61
15053	28	66
15053	29	71
15053	30	76
15053	31	81
15053	32	86
15092	1	114
15165	1	117
16027	1	109
16027	2	23
16027	3	24
16027	4	25
16027	5	29
16027	6	33
16027	7	37
16027	8	40
16027	9	44
16027	10	48
16027	11	52
16027	12	55
16027	13	60
16027	14	66
16027	15	71
16028	1	105
16028	2	15
16028	3	17
16028	4	19
16028	5	21
16028	6	24
16028	7	27
16028	8	30
16028	9	34
16028	10	36
16085	1	110
16085	2	27
16085	3	28
16085	4	29
16085	5	31
16085	6	35
16085	7	38
16085	8	41
16085	9	44
16085	10	48
16085	11	53
16085	12	57
16085	13	62
16085	14	67
16085	15	74
16166	1	107
16168	1	1
16169	1	109
16304	1	115
16304	2	53
16304	3	54
16304	4	55
16304	5	56
16304	6	57
16304	7	58
16304	8	59
16304	9	63
16304	10	68
16304	11	72
16304	12	76
16304	13	78
16304	14	82
16304	15	86
16455	1	118
16460	1	114
16460	2	20
16460	3	26
16460	4	33
16460	5	41
16460	6	50
16460	7	60
16460	8	71
16460	9	84
16460	10	89
16479	1	113
16479	2	24
16479	3	28
16479	4	32
16479	5	36
16479	6	40
16479	7	44
16479	8	48
16479	9	52
16479	10	56
16479	11	60
16479	12	64
16479	13	68
16479	14	72
16479	15	76
16598	1	112
16598	2	43
16598	3	47
16598	4	53
16598	5	57
16598	6	61
16598	7	66
16598	8	73
16598	9	81
16598	10	88
16601	1	1
16601	2	7
16601	3	15
16601	4	20
16601	5	22
16601	6	25
16601	7	28
16601	8	31
16601	9	34
16601	10	37
16601	11	40
16601	12	43
16601	13	46
16601	14	49
16601	15	52
16602	1	101
16602	2	16
16602	3	18
16602	4	19
16602	5	23
16602	6	26
16602	7	29
16602	8	33
16602	9	36
16602	10	39
16602	11	42
16602	12	46
16602	13	50
16602	14	53
16602	15	56
16620	1	116
16621	1	113
16621	2	31
16621	3	32
16621	4	35
16621	5	38
16621	6	41
16621	7	45
16621	8	49
16621	9	53
16621	10	56
16621	11	61
16621	12	65
16621	13	69
16621	14	75
16621	15	79
16627	1	103
16627	2	18
16627	3	24
16627	4	28
16627	5	32
16627	6	36
16627	7	40
16627	8	44
16627	9	51
16627	10	59
16628	1	109
16628	2	15
16628	3	17
16628	4	19
16628	5	21
16628	6	24
16628	7	27
16628	8	30
16628	9	34
16628	10	36
16629	1	39
16629	2	43
16629	3	47
16629	4	53
16629	5	57
16629	6	61
16629	7	66
16629	8	73
16629	9	81
16629	10	88
16633	1	15
16633	2	20
16633	3	26
16633	4	33
16633	5	41
16633	6	50
16633	7	60
16633	8	71
16633	9	84
16633	10	89
16870	1	108
16870	2	35
16870	3	36
16870	4	38
16870	5	42
16870	6	46
16870	7	50
16870	8	54
16870	9	58
16870	10	63
17057	1	107
17057	2	45
17057	3	46
17057	4	49
17057	5	52
17057	6	56
17057	7	62
17057	8	70
17057	9	77
17057	10	82
18240	1	105
18322	1	112
18322	2	24
18322	3	26
18322	4	28
18322	5	31
18322	6	35
18322	7	40
18322	8	42
18322	9	46
18322	10	50
18322	11	54
18322	12	59
18322	13	64
18322	14	69
18322	15	74
18322	16	79
18322	17	84
18322	18	89
18333	1	22
18333	2	35
18333	3	45
18333	4	60
18333	5	63
18333	6	66
18333	7	71
18333	8	76
18333	9	81
18333	10	86
18481	1	118
18523	1	112
18579	1	115
18579	1	115
18579	2	115
18579	3	115
18579	4	115
18579	5	115
18579	6	115
18584	1	108
18604	1	113
18640	1	107
18668	1	109
18668	2	109
18668	3	109
18668	4	109
18668	5	109
18668	6	109
18668	7	109
18668	8	109
18668	9	109
18668	10	109
18668	11	109
18668	12	109
18668	13	109
18668	14	109
18668	15	109
18668	16	109
18668	17	109
18668	18	109
18668	19	109
18668	20	109
18668	21	109
18668	22	109
18668	23	109
18668	24	109
18668	25	109
18668	26	109
18668	27	109
18668	28	109
18668	29	109
18668	30	109
18668	31	109
18817	1	15
18817	2	15
18817	3	16
18817	4	17
18817	5	18
18817	6	19
18817	7	20
18817	8	21
18817	9	22
18817	10	24
18817	11	26
18817	12	30
18817	13	33
18817	14	39
18817	15	45
18817	16	52
18817	17	59
18817	18	66
18817	19	76
18817	20	86
19344	1	103
19344	2	18
19344	3	24
19344	4	28
19344	5	32
19344	6	36
19344	7	40
19344	8	44
19344	9	51
19344	10	59
19737	1	100
19737	2	15
19737	3	16
19737	4	17
19737	5	18
19737	6	20
19737	7	22
19737	8	24
19737	9	28
19737	10	30
19737	11	33
19737	12	35
19737	13	38
19737	14	41
19737	15	43
19737	16	46
19737	17	49
19737	18	52
